# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
8896	Preit	Psche	un	32916	5	0.017069701	0.11111	0.01204	1.02553	0.95424	0.16835	-1.00000	-1.00000
8938	Preit	Psche	un	33041	29	0.024966157	5.25000	1.26067	21.86329	0.72016	0.14596	-1.00000	-1.00000
9219	Preit	Psche	un	33319	1	0.006844905	0.10000	0.01870	0.53479	1.00000	0.20099	-1.00000	-1.00000
9222	Preit	Psche	un	33424	5	0.000614251	0.05714	0.00649	0.50277	1.24304	0.29032	-1.00000	-1.00000
9276	Preit	Psche	un	33759	36	0.000894783	17.18182	1.92095	153.68147	1.23507	0.29630	-1.00000	-1.00000
9347	Preit	Psche	un	33920	95	0.000051622	28.11111	3.15430	250.52586	1.44888	0.40741	-1.00000	-1.00000
9492	Preit	Psche	un	34357	25	0.013021118	0.10145	0.01103	0.93300	0.99375	0.17460	-1.00000	-1.00000
9502	Preit	Psche	un	34476	43	0.231863442	0.23684	0.02412	2.32530	0.62554	0.07714	-1.00000	-1.00000
9547	Preit	Psche	un	34696	61	0.047447920	0.21176	0.04788	0.93669	0.67415	0.10825	-1.00000	-1.00000
9592	Preit	Psche	un	34975	34	0.115384615	4.66667	0.47733	45.62406	0.66901	0.08108	-1.00000	-1.00000
9630	Preit	Psche	un	35211	62	0.017085369	5.00000	1.34731	18.55544	0.69897	0.14545	-1.00000	-1.00000
9677	Preit	Psche	un	35297	47	0.492600423	0.36508	0.03519	3.78714	0.43761	0.03968	-1.00000	-1.00000
9728	Preit	Psche	un	35490	37	0.000004560	57.80000	6.09292	548.31470	1.76193	0.51434	-1.00000	-1.00000
9786	Preit	Psche	un	35591	37	0.190476190	4.20000	0.39727	44.40262	0.62325	0.07353	-1.00000	-1.00000
10095	Preit	Psche	un	36069	6	0.053885423	6.05263	0.64992	56.36739	0.78194	0.10000	-1.00000	-1.00000
10174	Preit	Psche	un	36409	42	0.000022548	30.33333	3.43327	267.99869	1.48192	0.42857	-1.00000	-1.00000
10218	Preit	Psche	un	36475	6	0.217638691	0.26984	0.02569	2.83459	0.56889	0.06173	-1.00000	-1.00000
10234	Preit	Psche	un	36717	45	0.010569833	9.47059	1.06300	84.37661	0.97638	0.15789	-1.00000	-1.00000
10328	Preit	Psche	un	36993	16	0.007388788	0.09317	0.01039	0.83579	1.03073	0.18333	-1.00000	-1.00000
10534	Preit	Psche	un	37235	56	0.004860510	11.11765	1.27866	96.66514	1.04601	0.18519	-1.00000	-1.00000
11218	Preit	Psche	un	37496	13	0.071233176	5.10000	0.55748	46.65675	0.70757	0.09524	-1.00000	-1.00000
11249	Preit	Psche	un	37612	28	0.005310458	0.07246	0.00769	0.68303	1.13988	0.25346	-1.00000	-1.00000
11429	Preit	Psche	un	37703	18	0.370453827	3.82353	0.39689	36.83448	0.58246	0.04156	-1.00000	-1.00000
11519	Preit	Psche	un	37880	94	0.000022033	31.66667	3.60081	278.48700	1.50060	0.44056	-1.00000	-1.00000
11554	Preit	Psche	un	37910	23	0.000115611	22.16667	2.57259	190.99863	1.34570	0.33621	-1.00000	-1.00000
12666	Preit	Psche	un	38229	38	0.002753438	10.40000	2.30951	46.83234	1.01703	0.27501	-1.00000	-1.00000
12732	Preit	Psche	un	38309	17	0.000006857	39.00000	4.29313	354.28677	1.59106	0.51282	-1.00000	-1.00000
13296	Preit	Psche	un	38754	47	0.743136453	1.54286	0.42211	5.63930	0.18833	0.01136	-1.00000	-1.00000
13593	Preit	Psche	un	38840	30	0.107092054	5.58824	0.59220	52.73248	0.74727	0.10588	-1.00000	-1.00000
13835	Preit	Psche	un	38968	56	0.021584440	0.10476	0.01085	1.01162	0.97980	0.19048	-1.00000	-1.00000
13920	Preit	Psche	un	39032	18	0.000000000	210.00000	17.63221	2501.10498	2.32222	0.90476	-1.00000	-1.00000
14548	Preit	Psche	un	39129	12	0.108639328	5.52632	0.59130	51.64951	0.74244	0.09569	-1.00000	-1.00000
15861	Preit	Psche	un	39426	6	0.003776492	12.60000	1.43911	110.31839	1.10037	0.21390	-1.00000	-1.00000
16596	Preit	Psche	un	39649	26	0.019914651	0.10400	0.01097	0.98598	0.98297	0.16667	-1.00000	-1.00000
17282	Preit	Psche	un	39842	15	0.000777739	15.00000	2.72164	82.67059	1.17609	0.29091	-1.00000	-1.00000
17299	Preit	Psche	un	40004	76	0.041454989	0.14286	0.01510	1.35132	0.84510	0.13072	-1.00000	-1.00000
18337	Preit	Psche	un	40266	33	0.613272787	2.68421	0.25448	28.31223	0.42882	0.01796	-1.00000	-1.00000
18552	Preit	Psche	un	40638	1	1.000000000	1.70000	0.14150	20.42339	0.23045	0.02286	-1.00000	-1.00000
18642	Preit	Psche	un	40805	62	0.187034126	0.17895	0.01896	1.68861	0.74727	0.06402	-1.00000	-1.00000
18718	Preit	Psche	un	40965	17	0.052711994	6.37500	0.68935	58.95541	0.80448	0.12903	-1.00000	-1.00000
19239	Preit	Psche	un	41390	37	0.000000380	80.00000	10.12203	632.28418	1.90309	0.63677	-1.00000	-1.00000
19860	Preit	Psche	un	41462	7	0.000000002	133.00000	12.72533	1390.06189	2.12385	0.81818	-1.00000	-1.00000
20532	Preit	Psche	un	41630	75	0.053014553	6.17647	0.65736	58.03357	0.79074	0.11111	-1.00000	-1.00000
22607	Preit	Psche	un	41705	49	0.010098010	0.10204	0.01133	0.91871	0.99123	0.17647	-1.00000	-1.00000
23225	Preit	Psche	un	41802	45	0.148878433	3.73333	0.66708	20.89382	0.57210	0.06086	-1.00000	-1.00000
