# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
79	north	south	un	3165	1	0.859048383	0.90476	0.44991	1.81945	0.04347	0.00060	-1.00000	-1.00000
82	north	south	un	3308	19	0.107821854	0.33205	0.09189	1.19988	0.47880	0.02385	-1.00000	-1.00000
83	north	south	un	3353	2	0.852209872	0.91362	0.43745	1.90809	0.03923	0.00047	-1.00000	-1.00000
85	north	south	un	3417	3	0.662329369	0.78107	0.33317	1.83107	0.10731	0.00284	-1.00000	-1.00000
87	north	south	un	3533	57	0.020537155	7.17391	0.88185	58.35998	0.85576	0.04659	-1.00000	-1.00000
88	north	south	un	3572	34	0.003991344	11.96774	1.52281	94.05460	1.07801	0.06532	-1.00000	-1.00000
91	north	south	un	3665	4	0.713999878	1.16327	0.55971	2.41767	0.06568	0.00124	-1.00000	-1.00000
102	north	south	un	3817	32	0.005364132	8.63636	1.07250	69.54498	0.93633	0.05629	-1.00000	-1.00000
104	north	south	un	3894	46	0.001690537	0.08376	0.01027	0.68334	1.07696	0.08163	-1.00000	-1.00000
107	north	south	un	3967	58	1.000000000	1.03409	0.47283	2.26157	0.01456	0.00006	-1.00000	-1.00000
114	north	south	un	3983	12	0.740472481	0.69014	0.18960	2.51204	0.16106	0.00246	-1.00000	-1.00000
115	north	south	un	4051	18	0.306410977	0.54915	0.20377	1.47993	0.26031	0.01253	-1.00000	-1.00000
117	north	south	un	4175	11	0.029345762	0.36397	0.15556	0.85159	0.43893	0.04480	-1.00000	-1.00000
121	north	south	un	4297	7	0.300702718	2.50000	0.48313	12.93639	0.39794	0.01073	-1.00000	-1.00000
128	north	south	un	4587	49	0.079324737	2.82258	0.87428	9.11258	0.45065	0.02469	-1.00000	-1.00000
134	north	south	un	4649	49	0.525744635	1.37931	0.58404	3.25747	0.13966	0.00422	-1.00000	-1.00000
140	north	south	un	4844	57	0.004389457	0.27778	0.11570	0.66690	0.55630	0.06746	-1.00000	-1.00000
141	north	south	un	4860	11	0.262567207	0.36623	0.08365	1.60346	0.43624	0.01443	-1.00000	-1.00000
143	north	south	un	4975	1	0.237325396	4.67647	0.54621	40.03809	0.66992	0.01847	-1.00000	-1.00000
147	north	south	un	5190	29	0.021830765	6.37500	0.77197	52.64549	0.80448	0.04425	-1.00000	-1.00000
148	north	south	un	5284	56	0.073913263	0.38599	0.13754	1.08325	0.41342	0.02948	-1.00000	-1.00000
149	north	south	un	5311	19	0.827070320	1.18730	0.49699	2.83646	0.07456	0.00112	-1.00000	-1.00000
153	north	south	un	5377	23	0.049931686	0.23000	0.05805	0.91127	0.63827	0.03807	-1.00000	-1.00000
158	north	south	un	5526	49	0.002035296	13.52459	1.72924	105.77720	1.13112	0.07389	-1.00000	-1.00000
159	north	south	un	5544	5	0.077482111	0.18000	0.01957	1.65581	0.74473	0.03121	-1.00000	-1.00000
160	north	south	un	5651	50	0.027341894	0.42510	0.20581	0.87803	0.37151	0.04064	-1.00000	-1.00000
161	north	south	un	5705	42	0.313947084	2.66667	0.54067	13.15247	0.42597	0.01293	-1.00000	-1.00000
162	north	south	un	5741	16	0.018277946	6.87500	0.83360	56.70091	0.83727	0.04615	-1.00000	-1.00000
164	north	south	un	5788	1	0.001894908	3.25000	1.54387	6.84158	0.51188	0.07895	-1.00000	-1.00000
167	north	south	un	5927	17	0.000001044	8.28283	3.40311	20.15956	0.91818	0.21729	-1.00000	-1.00000
173	north	south	un	6175	17	0.738212024	0.66154	0.18063	2.42279	0.17944	0.00333	-1.00000	-1.00000
174	north	south	un	6253	32	1.000000000	1.07843	0.50308	2.31178	0.03279	0.00031	-1.00000	-1.00000
176	north	south	un	6299	16	0.004057908	0.07792	0.00945	0.64266	1.10834	0.06565	-1.00000	-1.00000
178	north	south	un	6352	7	0.000709918	14.69811	1.88872	114.38161	1.16726	0.09271	-1.00000	-1.00000
180	north	south	un	6516	46	1.000000000	1.06667	0.50432	2.25606	0.02803	0.00023	-1.00000	-1.00000
185	north	south	un	6631	37	0.718396498	1.18261	0.57957	2.41309	0.07284	0.00161	-1.00000	-1.00000
192	north	south	un	6724	6	1.000000000	1.12000	0.34570	3.62853	0.04922	0.00027	-1.00000	-1.00000
194	north	south	un	6809	25	0.000002968	22.71428	2.94353	175.27875	1.35630	0.15294	-1.00000	-1.00000
197	north	south	un	6848	2	0.065768903	3.41270	0.93116	12.50755	0.53310	0.03037	-1.00000	-1.00000
198	north	south	un	6944	35	1.000000000	1.03484	0.49787	2.15095	0.01487	0.00007	-1.00000	-1.00000
199	north	south	un	7025	55	0.000013873	5.76190	2.61303	12.70540	0.76057	0.16317	-1.00000	-1.00000
202	north	south	un	7078	46	0.527496729	0.75188	0.32686	1.72954	0.12385	0.00358	-1.00000	-1.00000
205	north	south	un	7190	34	0.807661101	0.86157	0.32872	2.25812	0.06471	0.00074	-1.00000	-1.00000
208	north	south	un	7245	27	1.000000000	0.84314	0.17987	3.95227	0.07410	0.00040	-1.00000	-1.00000
210	north	south	un	7309	30	0.102491715	0.37297	0.12704	1.09496	0.42832	0.02503	-1.00000	-1.00000
211	north	south	un	7390	48	0.072883769	2.00000	0.97086	4.12005	0.30103	0.02751	-1.00000	-1.00000
215	north	south	un	7647	52	0.630749508	0.73333	0.28815	1.86632	0.13470	0.00313	-1.00000	-1.00000
219	north	south	un	7750	29	0.000001901	0.09699	0.03355	0.28039	1.01327	0.19023	-1.00000	-1.00000
221	north	south	un	7807	19	0.669935139	0.82840	0.35475	1.93446	0.08176	0.00163	-1.00000	-1.00000
229	north	south	un	8064	30	1.000000000	0.95789	0.44782	2.04896	0.01868	0.00011	-1.00000	-1.00000
230	north	south	un	8124	27	1.000000000	1.02857	0.45929	2.30346	0.01223	0.00004	-1.00000	-1.00000
238	north	south	un	8393	47	0.005292205	0.07937	0.00971	0.64885	1.10037	0.07300	-1.00000	-1.00000
242	north	south	un	8492	23	0.018174956	2.83256	1.22882	6.52934	0.45218	0.05003	-1.00000	-1.00000
243	north	south	un	8545	14	0.007888035	6.51852	1.42149	29.89192	0.81415	0.06254	-1.00000	-1.00000
244	north	south	un	8619	25	0.149411738	3.53333	0.40114	31.12250	0.54818	0.02116	-1.00000	-1.00000
245	north	south	un	8690	32	0.236615151	0.59583	0.27559	1.28819	0.22488	0.01504	-1.00000	-1.00000
249	north	south	un	8956	52	0.421875000	0.36000	0.03182	4.07227	0.44370	0.01079	-1.00000	-1.00000
254	north	south	un	8985	18	0.076808050	2.14839	0.97378	4.73985	0.33211	0.03310	-1.00000	-1.00000
257	north	south	un	9081	52	0.570039880	0.34783	0.03066	3.94540	0.45864	0.00659	-1.00000	-1.00000
260	north	south	un	9133	42	0.018545529	6.83871	0.82830	56.46274	0.83497	0.04737	-1.00000	-1.00000
264	north	south	un	9230	16	0.848107262	1.09695	0.51228	2.34893	0.04019	0.00050	-1.00000	-1.00000
265	north	south	un	9301	25	0.139060800	2.40000	0.80963	7.11436	0.38021	0.02317	-1.00000	-1.00000
266	north	south	un	9349	11	0.511842859	1.39344	0.56933	3.41049	0.14409	0.00402	-1.00000	-1.00000
272	north	south	un	9504	44	1.000000000	1.18788	0.36614	3.85389	0.07477	0.00064	-1.00000	-1.00000
276	north	south	un	9654	6	0.310937007	0.23556	0.02384	2.32698	0.62791	0.01358	-1.00000	-1.00000
281	north	south	un	9712	1	0.456103880	0.53390	0.11350	2.51140	0.27254	0.00600	-1.00000	-1.00000
287	north	south	un	9978	18	0.019615733	2.40345	1.15957	4.98166	0.38083	0.04561	-1.00000	-1.00000
288	north	south	un	10082	57	0.111293781	2.05051	0.90067	4.66826	0.31186	0.02482	-1.00000	-1.00000
290	north	south	un	10169	19	0.008052706	0.32426	0.14427	0.72879	0.48910	0.05966	-1.00000	-1.00000
291	north	south	un	10217	7	0.075468474	0.37037	0.13451	1.01983	0.43136	0.03181	-1.00000	-1.00000
297	north	south	un	10458	1	0.045904859	0.33333	0.12239	0.90781	0.47712	0.04015	-1.00000	-1.00000
298	north	south	un	10538	19	0.809187020	0.87302	0.33413	2.28104	0.05898	0.00060	-1.00000	-1.00000
299	north	south	un	10632	51	0.000075662	0.11765	0.03702	0.37390	0.92942	0.13112	-1.00000	-1.00000
307	north	south	un	10966	13	1.000000000	1.05372	0.51847	2.14155	0.02272	0.00016	-1.00000	-1.00000
308	north	south	un	11029	15	0.022835260	0.16667	0.03432	0.80932	0.77815	0.05237	-1.00000	-1.00000
311	north	south	un	11228	26	0.154609403	1.72727	0.85065	3.50729	0.23736	0.01799	-1.00000	-1.00000
316	north	south	un	11384	57	0.780549739	0.75630	0.25631	2.23167	0.12130	0.00201	-1.00000	-1.00000
318	north	south	un	11422	34	0.850651965	0.92138	0.43591	1.94751	0.03556	0.00040	-1.00000	-1.00000
320	north	south	un	11520	5	0.073074179	0.22857	0.04425	1.18062	0.64098	0.02860	-1.00000	-1.00000
326	north	south	un	11778	15	1.000000000	1.15385	0.18568	7.17010	0.06215	0.00020	-1.00000	-1.00000
327	north	south	un	11826	1	0.064710226	2.40000	1.01001	5.70294	0.38021	0.03168	-1.00000	-1.00000
331	north	south	un	11965	16	0.006925810	0.12500	0.02587	0.60392	0.90309	0.06519	-1.00000	-1.00000
334	north	south	un	12035	25	0.700402228	1.73913	0.32389	9.33815	0.24033	0.00343	-1.00000	-1.00000
338	north	south	un	12141	5	0.278850067	1.53535	0.74554	3.16189	0.18621	0.01030	-1.00000	-1.00000
340	north	south	un	12229	30	0.401361910	1.51724	0.64573	3.56501	0.18105	0.00698	-1.00000	-1.00000
342	north	south	un	12267	6	0.462572355	2.48276	0.47901	12.86832	0.39493	0.01090	-1.00000	-1.00000
343	north	south	un	12344	19	0.000557570	0.06545	0.00801	0.53452	1.18410	0.10105	-1.00000	-1.00000
346	north	south	un	12442	55	0.053109641	2.24565	0.99501	5.06823	0.35134	0.03035	-1.00000	-1.00000
347	north	south	un	12467	16	0.081762637	0.13433	0.01518	1.18837	0.87183	0.03681	-1.00000	-1.00000
353	north	south	un	12659	20	0.763424117	1.33333	0.38026	4.67519	0.12494	0.00154	-1.00000	-1.00000
357	north	south	un	12872	47	0.000000000	0.01646	0.00214	0.12683	1.78355	0.30697	-1.00000	-1.00000
358	north	south	un	12888	1	0.013562145	2.64502	1.22936	5.69088	0.42243	0.05457	-1.00000	-1.00000
362	north	south	un	13071	57	0.093116385	1.98462	0.92080	4.27749	0.29768	0.02286	-1.00000	-1.00000
363	north	south	un	13111	35	0.457345348	1.37222	0.65945	2.85540	0.13742	0.00608	-1.00000	-1.00000
369	north	south	un	13310	46	0.054170326	0.32308	0.10317	1.01171	0.49069	0.03314	-1.00000	-1.00000
371	north	south	un	13328	3	0.000133096	5.21795	2.16994	12.54734	0.71750	0.11733	-1.00000	-1.00000
374	north	south	un	13511	57	0.590801522	1.22727	0.59915	2.51391	0.08894	0.00241	-1.00000	-1.00000
379	north	south	un	13760	54	0.375497865	2.02941	0.58528	7.03686	0.30737	0.01166	-1.00000	-1.00000
382	north	south	un	13835	5	0.187970659	0.54286	0.23099	1.27577	0.26531	0.01534	-1.00000	-1.00000
383	north	south	un	13932	40	0.689900370	1.23901	0.55937	2.74440	0.09308	0.00212	-1.00000	-1.00000
385	north	south	un	14061	45	0.040245532	5.49231	0.65454	46.08615	0.73975	0.03759	-1.00000	-1.00000
386	north	south	un	14134	57	0.386449348	1.38095	0.69579	2.74080	0.14018	0.00628	-1.00000	-1.00000
387	north	south	un	14158	19	0.711165066	0.83333	0.40232	1.72612	0.07918	0.00204	-1.00000	-1.00000
389	north	south	un	14205	3	1.000000000	0.98462	0.39850	2.43278	0.00673	0.00001	-1.00000	-1.00000
393	north	south	un	14357	31	0.858304095	1.08484	0.53450	2.20182	0.03536	0.00040	-1.00000	-1.00000
400	north	south	un	14528	14	0.045290040	0.12438	0.01451	1.06616	0.90526	0.03973	-1.00000	-1.00000
401	north	south	un	14585	9	0.104613361	0.45906	0.18304	1.15132	0.33813	0.02319	-1.00000	-1.00000
410	north	south	un	14902	9	0.437476754	0.73203	0.33920	1.57981	0.13547	0.00519	-1.00000	-1.00000
416	north	south	un	15198	56	0.003485013	3.06818	1.47759	6.37099	0.48688	0.07164	-1.00000	-1.00000
417	north	south	un	15245	42	0.712326332	1.15789	0.55620	2.41052	0.06367	0.00122	-1.00000	-1.00000
427	north	south	un	15510	57	0.082797584	0.18657	0.02023	1.72079	0.72916	0.03311	-1.00000	-1.00000
428	north	south	un	15573	58	1.000000000	1.02857	0.48640	2.17510	0.01223	0.00005	-1.00000	-1.00000
433	north	south	un	15645	6	0.528344470	0.72857	0.32237	1.64659	0.13753	0.00462	-1.00000	-1.00000
437	north	south	un	15819	58	0.147682810	0.50909	0.22402	1.15691	0.29320	0.02395	-1.00000	-1.00000
439	north	south	un	15825	3	0.239164782	4.45946	0.52174	38.11600	0.64928	0.01620	-1.00000	-1.00000
440	north	south	un	15893	9	0.158221763	1.90909	0.83359	4.37221	0.28083	0.02011	-1.00000	-1.00000
445	north	south	un	16033	24	0.035705397	5.18868	1.09533	24.57932	0.71506	0.04424	-1.00000	-1.00000
451	north	south	un	16159	24	0.004925315	0.07355	0.00902	0.59982	1.13340	0.07366	-1.00000	-1.00000
455	north	south	un	16282	22	0.000200232	17.00000	2.21090	130.71590	1.23045	0.09275	-1.00000	-1.00000
459	north	south	un	16440	56	0.404229369	3.31169	0.37584	29.18033	0.52005	0.00968	-1.00000	-1.00000
461	north	south	un	16463	18	0.072749940	4.19048	0.88697	19.79777	0.62226	0.03027	-1.00000	-1.00000
463	north	south	un	16524	18	1.000000000	0.96032	0.35726	2.58134	0.01759	0.00005	-1.00000	-1.00000
465	north	south	un	16584	16	0.438914518	1.64000	0.54427	4.94167	0.21484	0.00632	-1.00000	-1.00000
468	north	south	un	16659	29	1.000000000	1.01695	0.41544	2.48936	0.00730	0.00001	-1.00000	-1.00000
469	north	south	un	16731	40	0.382657605	1.37500	0.68685	2.75259	0.13830	0.00614	-1.00000	-1.00000
470	north	south	un	16759	6	0.432738224	0.61438	0.22101	1.70786	0.21156	0.00669	-1.00000	-1.00000
473	north	south	un	16927	50	0.104678920	0.54717	0.26747	1.11934	0.26188	0.02085	-1.00000	-1.00000
476	north	south	un	16987	48	0.041328425	6.00000	0.72956	49.34465	0.77815	0.03649	-1.00000	-1.00000
477	north	south	un	17033	32	0.014960210	2.93143	1.24213	6.91816	0.46708	0.05685	-1.00000	-1.00000
481	north	south	un	17176	48	0.567460959	0.79333	0.37205	1.69164	0.10054	0.00300	-1.00000	-1.00000
491	north	south	un	17466	26	0.093024305	0.33846	0.10828	1.05796	0.47049	0.02992	-1.00000	-1.00000
493	north	south	un	17510	8	0.271263784	3.12000	0.60115	16.19301	0.49415	0.01821	-1.00000	-1.00000
498	north	south	un	17631	4	0.000727750	0.06963	0.00854	0.56744	1.15721	0.09136	-1.00000	-1.00000
499	north	south	un	17707	18	0.260539638	2.15517	0.63647	7.29766	0.33348	0.01294	-1.00000	-1.00000
503	north	south	un	17826	13	0.107447530	3.70370	0.75035	18.28139	0.56864	0.02543	-1.00000	-1.00000
504	north	south	un	17881	7	0.000272287	0.15993	0.05715	0.44749	0.79608	0.12129	-1.00000	-1.00000
507	north	south	un	18039	42	0.003432268	3.16667	1.49305	6.71629	0.50060	0.07514	-1.00000	-1.00000
509	north	south	un	18113	54	0.012884233	3.87059	1.35072	11.09142	0.58778	0.05617	-1.00000	-1.00000
510	north	south	un	18122	1	0.013555733	0.13889	0.02813	0.68586	0.85733	0.06184	-1.00000	-1.00000
513	north	south	un	18258	13	0.169566291	2.04762	0.77680	5.39744	0.31125	0.01824	-1.00000	-1.00000
514	north	south	un	18336	30	0.376499564	0.64000	0.26987	1.51777	0.19382	0.00939	-1.00000	-1.00000
519	north	south	un	18370	2	0.051415797	0.14286	0.01548	1.31853	0.84510	0.04165	-1.00000	-1.00000
527	north	south	un	18436	5	0.335175271	0.50000	0.13365	1.87052	0.30103	0.00896	-1.00000	-1.00000
531	north	south	un	18520	28	0.082771454	5.93103	0.71478	49.21406	0.77313	0.03099	-1.00000	-1.00000
534	north	south	un	18645	30	0.006818473	0.33382	0.15468	0.72044	0.47649	0.06507	-1.00000	-1.00000
535	north	south	un	18684	8	0.001788182	3.51662	1.60371	7.71129	0.54613	0.08552	-1.00000	-1.00000
538	north	south	un	18793	56	0.155109991	0.53571	0.24322	1.17994	0.27107	0.01992	-1.00000	-1.00000
540	north	south	un	18907	43	1.000000000	1.52778	0.13504	17.28502	0.18406	0.00600	-1.00000	-1.00000
542	north	south	un	18957	30	0.707362450	1.16368	0.54804	2.47091	0.06583	0.00126	-1.00000	-1.00000
545	north	south	un	19043	54	0.034175461	0.18367	0.03651	0.92395	0.73595	0.04129	-1.00000	-1.00000
556	north	south	un	19179	4	0.775738711	0.82353	0.26703	2.53981	0.08432	0.00092	-1.00000	-1.00000
557	north	south	un	19286	51	0.182782638	0.33021	0.08102	1.34579	0.48121	0.02191	-1.00000	-1.00000
563	north	south	un	19378	20	0.043170466	0.32010	0.11284	0.90801	0.49472	0.03953	-1.00000	-1.00000
570	north	south	un	19516	33	0.232977201	0.58065	0.26839	1.25619	0.23609	0.01437	-1.00000	-1.00000
574	north	south	un	19546	1	1.000000000	0.87302	0.22183	3.43576	0.05898	0.00033	-1.00000	-1.00000
576	north	south	un	19634	27	0.720528054	0.71429	0.17048	2.99273	0.14613	0.00167	-1.00000	-1.00000
577	north	south	un	19722	53	1.000000000	0.93750	0.36451	2.41118	0.02803	0.00014	-1.00000	-1.00000
585	north	south	un	19814	20	1.000000000	0.80986	0.20659	3.17480	0.09159	0.00073	-1.00000	-1.00000
586	north	south	un	19881	22	0.399038047	0.56356	0.18886	1.68164	0.24906	0.00961	-1.00000	-1.00000
591	north	south	un	20025	42	1.000000000	0.95833	0.44877	2.04651	0.01848	0.00009	-1.00000	-1.00000
593	north	south	un	20125	19	0.016555071	0.29266	0.10909	0.78512	0.53364	0.05406	-1.00000	-1.00000
594	north	south	un	20198	28	1.000000000	1.00000	0.47315	2.11351	0.00000	0.00000	-1.00000	-1.00000
598	north	south	un	20244	11	0.401629826	0.56538	0.19084	1.67503	0.24766	0.00884	-1.00000	-1.00000
601	north	south	un	20398	41	1.000000000	1.27500	0.11269	14.42556	0.10551	0.00029	-1.00000	-1.00000
605	north	south	un	20505	21	0.010304028	8.08823	1.00425	65.14265	0.90785	0.05285	-1.00000	-1.00000
607	north	south	un	20566	21	0.087833525	0.45588	0.19831	1.04800	0.34115	0.02961	-1.00000	-1.00000
611	north	south	un	20808	11	1.000000000	0.96154	0.24543	3.76709	0.01703	0.00003	-1.00000	-1.00000
613	north	south	un	20873	14	0.828795474	0.84848	0.36536	1.97044	0.07136	0.00108	-1.00000	-1.00000
616	north	south	un	20990	7	0.163381573	2.17949	0.80092	5.93091	0.33835	0.01742	-1.00000	-1.00000
624	north	south	un	21187	16	0.013816758	0.31309	0.12883	0.76088	0.50433	0.05677	-1.00000	-1.00000
627	north	south	un	21311	17	1.000000000	0.72308	0.13974	3.74158	0.14082	0.00128	-1.00000	-1.00000
629	north	south	un	21406	50	0.002189871	12.41935	1.58128	97.54144	1.09410	0.06711	-1.00000	-1.00000
633	north	south	un	21432	13	0.738547303	0.65217	0.17858	2.38169	0.18564	0.00341	-1.00000	-1.00000
634	north	south	un	21489	7	0.125332633	3.39130	0.70279	16.36469	0.53037	0.01943	-1.00000	-1.00000
635	north	south	un	21553	7	0.600118363	0.81818	0.40964	1.63416	0.08715	0.00241	-1.00000	-1.00000
639	north	south	un	21628	21	0.008787526	0.33174	0.14744	0.74640	0.47920	0.05964	-1.00000	-1.00000
641	north	south	un	21698	30	0.183151358	0.58667	0.27931	1.23225	0.23161	0.01493	-1.00000	-1.00000
645	north	south	un	21750	19	0.140393491	5.22535	0.62388	43.76539	0.71812	0.02154	-1.00000	-1.00000
648	north	south	un	21839	46	0.009363334	0.09091	0.01085	0.76172	1.04139	0.05453	-1.00000	-1.00000
651	north	south	un	21890	35	0.446913598	2.26415	0.41957	12.21806	0.35491	0.00876	-1.00000	-1.00000
654	north	south	un	21981	1	0.000451290	3.85646	1.80710	8.22993	0.58619	0.10239	-1.00000	-1.00000
661	north	south	un	22142	37	0.651626665	0.75472	0.31405	1.81373	0.12222	0.00354	-1.00000	-1.00000
662	north	south	un	22214	46	0.162239974	2.61905	0.69080	9.92961	0.41814	0.01743	-1.00000	-1.00000
666	north	south	un	22238	8	0.003035695	0.07278	0.00882	0.60061	1.13796	0.07066	-1.00000	-1.00000
672	north	south	un	22512	35	0.000151136	0.04930	0.00619	0.39278	1.30719	0.11487	-1.00000	-1.00000
676	north	south	un	22550	10	0.040990980	5.42254	0.64782	45.38876	0.73420	0.03438	-1.00000	-1.00000
679	north	south	un	22653	51	0.141990408	0.18519	0.01871	1.83302	0.73239	0.01976	-1.00000	-1.00000
684	north	south	un	22686	20	0.239928893	4.32353	0.50430	37.06736	0.63584	0.01686	-1.00000	-1.00000
685	north	south	un	22741	14	0.059802897	0.42602	0.18602	0.97564	0.37057	0.03537	-1.00000	-1.00000
686	north	south	un	22843	50	0.464611749	2.36364	0.45800	12.19814	0.37358	0.00883	-1.00000	-1.00000
687	north	south	un	22860	4	0.016090386	0.09859	0.01147	0.84737	1.00616	0.05394	-1.00000	-1.00000
691	north	south	un	22996	15	0.000000000	14.46667	5.85223	35.76149	1.16037	0.31816	-1.00000	-1.00000
693	north	south	un	23152	49	1.000000000	1.06667	0.52144	2.18197	0.02803	0.00024	-1.00000	-1.00000
698	north	south	un	23355	2	0.001382389	4.14474	1.69377	10.14237	0.61750	0.08842	-1.00000	-1.00000
701	north	south	un	23504	26	1.000000000	1.06061	0.49983	2.25052	0.02555	0.00020	-1.00000	-1.00000
704	north	south	un	23571	32	1.000000000	0.94182	0.38413	2.30916	0.02603	0.00015	-1.00000	-1.00000
710	north	south	un	23707	45	0.302897363	0.61002	0.27291	1.36355	0.21465	0.01199	-1.00000	-1.00000
728	north	south	un	24140	44	0.024830594	0.38947	0.17278	0.87795	0.40952	0.03988	-1.00000	-1.00000
738	north	south	un	24262	35	1.000000000	0.80342	0.17222	3.74801	0.09506	0.00059	-1.00000	-1.00000
739	north	south	un	24330	40	0.267405940	0.38182	0.08731	1.66980	0.41814	0.01301	-1.00000	-1.00000
742	north	south	un	24357	4	0.002100752	0.19115	0.06398	0.57109	0.71863	0.07898	-1.00000	-1.00000
745	north	south	un	24420	5	0.554142947	1.69672	0.49177	5.85408	0.22961	0.00594	-1.00000	-1.00000
747	north	south	un	24505	27	0.000033599	0.04018	0.00505	0.31994	1.39595	0.14995	-1.00000	-1.00000
749	north	south	un	24634	29	0.574744001	0.70492	0.23046	2.15615	0.15186	0.00321	-1.00000	-1.00000
751	north	south	un	24704	36	0.090469602	0.41379	0.15690	1.09131	0.38322	0.02795	-1.00000	-1.00000
752	north	south	un	24731	1	0.430192964	0.69188	0.32145	1.48919	0.15997	0.00646	-1.00000	-1.00000
756	north	south	un	24870	16	0.387170618	0.65306	0.28235	1.51052	0.18505	0.00846	-1.00000	-1.00000
765	north	south	un	25063	25	1.000000000	0.91837	0.32592	2.58778	0.03698	0.00020	-1.00000	-1.00000
771	north	south	un	25240	15	0.042480214	2.20721	1.03098	4.72537	0.34384	0.03464	-1.00000	-1.00000
773	north	south	un	25315	28	0.389761738	3.13333	0.33883	28.97560	0.49601	0.00997	-1.00000	-1.00000
774	north	south	un	25402	53	0.647540193	0.45455	0.07299	2.83050	0.34242	0.00644	-1.00000	-1.00000
775	north	south	un	25447	34	0.333107713	1.71111	0.60937	4.80481	0.23328	0.00852	-1.00000	-1.00000
776	north	south	un	25504	28	0.468259630	1.36829	0.66751	2.80477	0.13618	0.00574	-1.00000	-1.00000
782	north	south	un	25739	15	0.066136810	4.31034	0.90159	20.60708	0.63451	0.03218	-1.00000	-1.00000
786	north	south	un	25886	37	0.001499505	11.34483	1.43882	89.45184	1.05480	0.08294	-1.00000	-1.00000
788	north	south	un	26010	34	0.000475760	0.06405	0.00788	0.52083	1.19347	0.09091	-1.00000	-1.00000
790	north	south	un	26122	23	0.768584961	0.71429	0.22392	2.27850	0.14613	0.00290	-1.00000	-1.00000
792	north	south	un	26170	10	0.000032746	17.67857	2.28087	137.02310	1.24745	0.11697	-1.00000	-1.00000
797	north	south	un	26360	13	1.000000000	0.89041	0.22806	3.47639	0.05041	0.00021	-1.00000	-1.00000
799	north	south	un	26421	13	0.129520576	2.53077	0.84691	7.56254	0.40325	0.02454	-1.00000	-1.00000
806	north	south	un	26607	12	0.065544738	5.15625	0.60213	44.15497	0.71233	0.03394	-1.00000	-1.00000
