# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
67	Preit	Psche	un	2711	73	0.033110368	8.33333	0.83497	83.17007	0.92082	0.21212	-1.00000	-1.00000
69	Preit	Psche	un	2746	6	0.001370441	0.05952	0.00652	0.54319	1.22531	0.30172	-1.00000	-1.00000
71	Preit	Psche	un	2853	10	1.000000000	0.52941	0.04388	6.38756	0.27621	0.00677	-1.00000	-1.00000
72	Preit	Psche	un	2965	18	0.123755334	4.47368	0.47409	42.21520	0.65067	0.08556	-1.00000	-1.00000
76	Preit	Psche	un	3146	91	0.136185578	0.24706	0.02629	2.32134	0.60720	0.07407	-1.00000	-1.00000
78	Preit	Psche	un	3220	63	0.113064713	5.00000	0.51114	48.91059	0.69897	0.12500	-1.00000	-1.00000
80	Preit	Psche	un	3314	56	0.054609929	5.95238	0.64385	55.02943	0.77469	0.09091	-1.00000	-1.00000
84	Preit	Psche	un	3395	32	0.227586207	4.28571	0.42574	43.14253	0.63202	0.09722	-1.00000	-1.00000
85	Preit	Psche	un	3523	58	1.000000000	1.16667	0.14198	9.58657	0.06695	0.00069	-1.00000	-1.00000
88	Preit	Psche	un	3598	29	0.111111111	0.20000	0.01967	2.03331	0.69897	0.12000	-1.00000	-1.00000
91	Preit	Psche	un	3860	90	0.411764706	0.33333	0.02753	4.03629	0.47712	0.04329	-1.00000	-1.00000
109	Preit	Psche	un	4245	63	0.660228537	0.50000	0.07846	3.18636	0.30103	0.01620	-1.00000	-1.00000
110	Preit	Psche	un	4338	52	0.000000076	209.00000	11.85477	3684.67651	2.32015	1.00000	-1.00000	-1.00000
112	Preit	Psche	un	4490	94	0.002564103	0.05263	0.00524	0.52888	1.27875	0.39130	-1.00000	-1.00000
113	Preit	Psche	un	4555	58	0.601465201	2.00000	0.23629	16.92865	0.30103	0.01481	-1.00000	-1.00000
114	Preit	Psche	un	4629	30	0.000002197	69.66666	6.43530	754.19080	1.84302	0.75000	-1.00000	-1.00000
116	Preit	Psche	un	4797	98	0.104015723	3.50000	0.87140	14.05790	0.54407	0.08148	-1.00000	-1.00000
117	Preit	Psche	un	4830	30	0.227971463	3.30000	0.63459	17.16077	0.51851	0.08015	-1.00000	-1.00000
125	Preit	Psche	un	5082	79	0.000000000	210.00000	17.63221	2501.10498	2.32222	0.90476	-1.00000	-1.00000
137	Preit	Psche	un	5235	31	0.486631016	0.33333	0.03144	3.53367	0.47712	0.05556	-1.00000	-1.00000
160	Preit	Psche	un	5767	58	0.030355079	7.80000	0.86819	70.07646	0.89209	0.16783	-1.00000	-1.00000
173	Preit	Psche	un	5941	31	0.000894783	17.18182	1.92095	153.68147	1.23507	0.29630	-1.00000	-1.00000
178	Preit	Psche	un	6012	1	0.532019704	2.44444	0.24115	24.77887	0.38818	0.05556	-1.00000	-1.00000
179	Preit	Psche	un	6141	29	0.000000000	441.00000	25.84087	7526.10254	2.64444	1.00000	-1.00000	-1.00000
188	Preit	Psche	un	6545	29	0.000069869	24.81818	2.85972	215.38510	1.39477	0.36364	-1.00000	-1.00000
191	Preit	Psche	un	6645	29	1.000000000	1.25000	0.28898	5.40697	0.09691	0.00298	-1.00000	-1.00000
197	Preit	Psche	un	6770	53	0.001223582	17.00000	1.84933	156.27321	1.23045	0.33333	-1.00000	-1.00000
203	Preit	Psche	un	6819	1	0.112931034	0.20000	0.02080	1.92279	0.69897	0.11111	-1.00000	-1.00000
210	Preit	Psche	un	6959	41	0.000000020	92.00000	9.38805	901.57172	1.96379	0.73333	-1.00000	-1.00000
216	Preit	Psche	un	7038	18	0.002239042	16.71428	1.74216	160.35712	1.22309	0.38095	-1.00000	-1.00000
217	Preit	Psche	un	7197	75	0.001590414	15.88889	1.73161	145.79353	1.20109	0.33333	-1.00000	-1.00000
222	Preit	Psche	un	7304	81	0.000181064	24.50000	3.84451	156.13156	1.38917	0.42612	-1.00000	-1.00000
232	Preit	Psche	un	7358	30	0.004297851	20.00000	2.03684	196.38252	1.30103	0.30697	-1.00000	-1.00000
234	Preit	Psche	un	7476	47	0.004300048	13.00000	1.39228	121.38393	1.11394	0.30000	-1.00000	-1.00000
239	Preit	Psche	un	7544	14	0.061166430	5.66667	0.61644	52.09107	0.75333	0.11019	-1.00000	-1.00000
243	Preit	Psche	un	7632	1	0.000000188	187.00000	10.56306	3310.49854	2.27184	1.00000	-1.00000	-1.00000
245	Preit	Psche	un	7870	37	0.216836061	3.40000	0.69273	16.68762	0.53148	0.07438	-1.00000	-1.00000
247	Preit	Psche	un	7939	5	0.576923077	0.71429	0.06783	7.52221	0.14613	0.03273	-1.00000	-1.00000
267	Preit	Psche	un	8599	58	0.000000012	247.00000	14.14218	4313.97510	2.39270	1.00000	-1.00000	-1.00000
282	Preit	Psche	un	8695	53	0.000263171	23.00000	2.53560	208.62950	1.36173	0.36667	-1.00000	-1.00000
284	Preit	Psche	un	8760	17	0.162210339	0.20635	0.01936	2.19980	0.68540	0.08929	-1.00000	-1.00000
310	Preit	Psche	un	9424	74	0.000939530	18.75000	2.02106	173.94922	1.27300	0.37500	-1.00000	-1.00000
315	Preit	Psche	un	9567	16	0.487908962	3.00000	0.28586	31.48357	0.47712	0.05000	-1.00000	-1.00000
339	Preit	Psche	un	9906	52	1.000000000	0.69231	0.05659	8.47006	0.15970	0.02299	-1.00000	-1.00000
344	Preit	Psche	un	9986	31	0.113148290	5.00000	0.52707	47.43207	0.69897	0.10000	-1.00000	-1.00000
351	Preit	Psche	un	10313	53	0.000015516	41.80000	4.31043	405.35202	1.62118	0.58442	-1.00000	-1.00000
353	Preit	Psche	un	10413	51	0.002126546	15.20000	1.65841	139.31392	1.18184	0.29167	-1.00000	-1.00000
374	Preit	Psche	un	10510	47	0.089655172	5.66667	0.56102	57.23692	0.75333	0.12698	-1.00000	-1.00000
375	Preit	Psche	un	10586	22	0.690821256	1.50000	0.28819	7.80724	0.17609	0.00833	-1.00000	-1.00000
379	Preit	Psche	un	10853	79	0.000000000	209.00000	17.54189	2490.09644	2.32015	0.90431	-1.00000	-1.00000
385	Preit	Psche	un	11031	55	0.084615385	6.00000	0.58210	61.84468	0.77815	0.15217	-1.00000	-1.00000
386	Preit	Psche	un	11162	85	0.114285714	4.75000	0.48100	46.90789	0.67669	0.09091	-1.00000	-1.00000
387	Preit	Psche	un	11268	88	0.491935484	0.37778	0.03541	4.03043	0.42276	0.05185	-1.00000	-1.00000
388	Preit	Psche	un	11300	20	0.000000021	107.66666	10.20760	1135.63513	2.03208	0.80000	-1.00000	-1.00000
395	Preit	Psche	un	11697	11	0.266501427	0.38095	0.08210	1.76757	0.41913	0.04877	-1.00000	-1.00000
399	Preit	Psche	un	11815	28	0.151724138	0.19298	0.01783	2.08917	0.71448	0.10714	-1.00000	-1.00000
404	Preit	Psche	un	12014	24	0.251336898	3.33333	0.33554	33.11392	0.52288	0.06774	-1.00000	-1.00000
438	Preit	Psche	un	12647	47	0.053014553	0.16190	0.01723	1.52124	0.79074	0.11111	-1.00000	-1.00000
441	Preit	Psche	un	12735	34	0.156891511	3.24000	0.69039	15.20527	0.51055	0.08163	-1.00000	-1.00000
442	Preit	Psche	un	12861	58	0.000000003	168.00000	13.96998	2020.33203	2.22531	0.89286	-1.00000	-1.00000
443	Preit	Psche	un	12906	1	0.476451439	2.09524	0.50607	8.67467	0.32123	0.03293	-1.00000	-1.00000
451	Preit	Psche	un	13079	73	0.056829607	7.00000	0.75126	65.22342	0.84510	0.16667	-1.00000	-1.00000
452	Preit	Psche	un	13190	84	0.001019651	19.00000	2.02878	177.93948	1.27875	0.36000	-1.00000	-1.00000
457	Preit	Psche	un	13289	82	0.503778332	1.66667	0.40738	6.81867	0.22185	0.01587	-1.00000	-1.00000
459	Preit	Psche	un	13392	84	0.019757544	0.10924	0.01191	1.00211	0.96160	0.19048	-1.00000	-1.00000
465	Preit	Psche	un	13464	55	0.000022094	39.00000	4.02152	378.21497	1.59106	0.58333	-1.00000	-1.00000
467	Preit	Psche	un	13534	24	0.010001235	6.93333	1.71944	27.95747	0.84094	0.20053	-1.00000	-1.00000
472	Preit	Psche	un	13713	1	0.000285502	24.42857	2.59957	229.55962	1.38790	0.42857	-1.00000	-1.00000
479	Preit	Psche	un	13883	70	0.730280021	1.57143	0.40202	6.14249	0.19629	0.01248	-1.00000	-1.00000
484	Preit	Psche	un	13945	30	0.024175824	9.44444	0.95252	93.64333	0.97518	0.22222	-1.00000	-1.00000
498	Preit	Psche	un	14448	29	0.013396798	9.16667	1.00308	83.76939	0.96221	0.21429	-1.00000	-1.00000
502	Preit	Psche	un	14696	74	0.000000000	323.00000	18.72026	5573.05322	2.50920	1.00000	-1.00000	-1.00000
508	Preit	Psche	un	14884	62	0.000568990	18.81818	2.11156	167.70740	1.27458	0.30556	-1.00000	-1.00000
510	Preit	Psche	un	14928	5	0.000071376	31.66667	3.33341	300.82675	1.50060	0.50311	-1.00000	-1.00000
511	Preit	Psche	un	15025	1	0.113064713	0.20000	0.02045	1.95642	0.69897	0.12500	-1.00000	-1.00000
512	Preit	Psche	un	15167	42	0.041454989	7.00000	0.74002	66.21449	0.84510	0.13072	-1.00000	-1.00000
513	Preit	Psche	un	15276	50	0.217638691	0.26984	0.02569	2.83459	0.56889	0.06173	-1.00000	-1.00000
516	Preit	Psche	un	15493	64	0.008841273	19.50000	1.77722	213.95798	1.29003	0.32869	-1.00000	-1.00000
527	Preit	Psche	un	15737	5	0.074074074	0.11111	0.00989	1.24889	0.95424	0.19231	-1.00000	-1.00000
535	Preit	Psche	un	15927	94	0.003894961	13.75000	1.45159	130.24474	1.13830	0.33088	-1.00000	-1.00000
551	Preit	Psche	un	16161	23	0.110109032	5.00000	0.75269	33.21421	0.69897	0.12500	-1.00000	-1.00000
552	Preit	Psche	un	16314	74	0.485057471	0.33333	0.03105	3.57894	0.47712	0.06250	-1.00000	-1.00000
554	Preit	Psche	un	16393	52	0.000002991	65.00000	6.00399	703.69867	1.81291	0.75000	-1.00000	-1.00000
558	Preit	Psche	un	16458	16	0.018225677	8.62500	0.94512	78.71011	0.93576	0.14865	-1.00000	-1.00000
562	Preit	Psche	un	16565	22	0.018544061	9.54545	1.02117	89.22676	0.97980	0.21875	-1.00000	-1.00000
568	Preit	Psche	un	16668	16	0.706520073	0.60606	0.13577	2.70534	0.21748	0.01444	-1.00000	-1.00000
570	Preit	Psche	un	16784	30	0.485057471	0.33333	0.03105	3.57894	0.47712	0.06250	-1.00000	-1.00000
571	Preit	Psche	un	16893	38	0.001560225	21.00000	2.04939	215.18550	1.32222	0.46667	-1.00000	-1.00000
573	Preit	Psche	un	16981	25	1.000000000	1.33333	0.26122	6.80560	0.12494	0.00500	-1.00000	-1.00000
581	Preit	Psche	un	17206	46	0.115384615	4.66667	0.47733	45.62406	0.66901	0.08108	-1.00000	-1.00000
584	Preit	Psche	un	17282	20	0.093582888	0.18421	0.01851	1.83279	0.73469	0.10887	-1.00000	-1.00000
589	Preit	Psche	un	17437	74	0.046583851	0.13846	0.01376	1.39376	0.85867	0.20000	-1.00000	-1.00000
592	Preit	Psche	un	17472	8	0.001658481	24.42857	2.59957	229.55962	1.38790	0.32327	-1.00000	-1.00000
594	Preit	Psche	un	17583	18	1.000000000	1.26667	0.07303	21.97091	0.10266	0.00074	-1.00000	-1.00000
596	Preit	Psche	un	17669	3	0.487908962	0.33333	0.03176	3.49817	0.47712	0.05000	-1.00000	-1.00000
610	Preit	Psche	un	17869	1	0.004300048	0.07692	0.00824	0.71825	1.11394	0.30000	-1.00000	-1.00000
613	Preit	Psche	un	18061	91	0.182011759	0.35714	0.08387	1.52079	0.44716	0.05556	-1.00000	-1.00000
618	Preit	Psche	un	18094	23	0.133064516	0.17460	0.01619	1.88257	0.75795	0.11111	-1.00000	-1.00000
620	Preit	Psche	un	18191	19	0.000022853	99.00000	5.40128	1814.57056	1.99564	1.00000	-1.00000	-1.00000
627	Preit	Psche	un	18324	51	0.024175824	9.44444	0.95252	93.64333	0.97518	0.22222	-1.00000	-1.00000
628	Preit	Psche	un	18399	26	0.355509356	0.29825	0.02828	3.14580	0.52543	0.02778	-1.00000	-1.00000
635	Preit	Psche	un	18714	38	0.000033317	37.40000	3.83658	364.58490	1.57287	0.57143	-1.00000	-1.00000
641	Preit	Psche	un	18819	42	0.010569833	9.47059	1.06300	84.37661	0.97638	0.15789	-1.00000	-1.00000
644	Preit	Psche	un	18914	35	0.000333887	24.14286	2.59109	224.95424	1.38279	0.44444	-1.00000	-1.00000
645	Preit	Psche	un	19068	88	0.105226841	0.17647	0.01848	1.68530	0.75333	0.11852	-1.00000	-1.00000
646	Preit	Psche	un	19085	4	1.000000000	1.40000	0.10309	19.01322	0.14613	0.00292	-1.00000	-1.00000
650	Preit	Psche	un	19243	59	0.008664167	10.85714	1.21446	97.06160	1.03572	0.20323	-1.00000	-1.00000
655	Preit	Psche	un	19465	79	0.025565239	0.08235	0.00809	0.83841	1.08432	0.19560	-1.00000	-1.00000
665	Preit	Psche	un	19609	21	0.547783251	0.29412	0.02356	3.67155	0.53148	0.03292	-1.00000	-1.00000
669	Preit	Psche	un	19868	79	0.037528604	8.40000	1.27373	55.39625	0.92428	0.21304	-1.00000	-1.00000
674	Preit	Psche	un	20054	64	0.030897207	0.12381	0.01297	1.18143	0.90725	0.15625	-1.00000	-1.00000
684	Preit	Psche	un	20322	29	0.001638002	14.53846	1.64553	128.44907	1.16252	0.25000	-1.00000	-1.00000
688	Preit	Psche	un	20465	71	0.276789298	0.33333	0.03340	3.32680	0.47712	0.08081	-1.00000	-1.00000
689	Preit	Psche	un	20561	64	0.375000000	0.28571	0.02338	3.49149	0.54407	0.05376	-1.00000	-1.00000
697	Preit	Psche	un	20710	11	0.036526181	0.12941	0.01328	1.26154	0.88803	0.17582	-1.00000	-1.00000
698	Preit	Psche	un	20811	12	0.000701648	16.42857	1.89393	142.50671	1.21560	0.25714	-1.00000	-1.00000
700	Preit	Psche	un	21061	60	1.000000000	1.80000	0.16177	20.02859	0.25527	0.00833	-1.00000	-1.00000
701	Preit	Psche	un	21121	18	0.000894783	17.18182	1.92095	153.68147	1.23507	0.29630	-1.00000	-1.00000
702	Preit	Psche	un	21290	86	0.008058608	0.07843	0.00804	0.76506	1.10551	0.28986	-1.00000	-1.00000
703	Preit	Psche	un	21336	31	0.024248440	7.66667	0.84520	69.54317	0.88461	0.12821	-1.00000	-1.00000
704	Preit	Psche	un	21429	21	0.492063492	0.38462	0.03553	4.16390	0.41497	0.05769	-1.00000	-1.00000
709	Preit	Psche	un	21604	95	0.128205128	0.21212	0.02215	2.03183	0.67342	0.12077	-1.00000	-1.00000
710	Preit	Psche	un	21624	13	0.000000000	361.00000	21.01026	6202.73047	2.55751	1.00000	-1.00000	-1.00000
711	Preit	Psche	un	21739	26	0.003274071	24.50000	2.28627	262.54526	1.38917	0.37189	-1.00000	-1.00000
713	Preit	Psche	un	21825	2	0.093582888	5.42857	0.54561	54.01134	0.73469	0.10887	-1.00000	-1.00000
716	Preit	Psche	un	21949	25	0.005310458	0.07246	0.00769	0.68303	1.13988	0.25346	-1.00000	-1.00000
724	Preit	Psche	un	22056	32	0.013765295	11.66667	1.18776	114.59470	1.06695	0.23810	-1.00000	-1.00000
725	Preit	Psche	un	22126	2	0.402846951	2.50000	0.45789	13.64947	0.39794	0.04762	-1.00000	-1.00000
739	Preit	Psche	un	22550	17	0.012040134	0.08889	0.00905	0.87281	1.05115	0.27778	-1.00000	-1.00000
741	Preit	Psche	un	22698	65	0.000012425	55.00000	5.02346	602.17487	1.74036	0.72917	-1.00000	-1.00000
745	Preit	Psche	un	22843	8	0.584017515	2.25000	0.26749	18.92599	0.35218	0.01923	-1.00000	-1.00000
748	Preit	Psche	un	22950	14	1.000000000	1.28571	0.16051	10.29894	0.10914	0.00156	-1.00000	-1.00000
750	Preit	Psche	un	23085	48	0.008702201	0.08696	0.00936	0.80798	1.06070	0.20833	-1.00000	-1.00000
754	Preit	Psche	un	23182	42	0.209195402	0.25490	0.02369	2.74218	0.59363	0.08163	-1.00000	-1.00000
756	Preit	Psche	un	23308	67	0.044699872	0.13333	0.01407	1.26380	0.87506	0.17500	-1.00000	-1.00000
761	Preit	Psche	un	23406	64	0.096728307	0.19048	0.01937	1.87312	0.72016	0.09524	-1.00000	-1.00000
767	Preit	Psche	un	23549	4	0.015205766	10.11111	1.59723	64.00751	1.00480	0.26266	-1.00000	-1.00000
772	Preit	Psche	un	23686	40	0.000000008	153.00000	12.68090	1846.00476	2.18469	0.88889	-1.00000	-1.00000
777	Preit	Psche	un	23816	68	0.004013378	15.00000	1.53530	146.55074	1.17609	0.35000	-1.00000	-1.00000
778	Preit	Psche	un	23903	54	0.243589744	0.30159	0.02886	3.15207	0.52059	0.05263	-1.00000	-1.00000
781	Preit	Psche	un	23975	23	0.001225488	15.00000	1.72484	130.44717	1.17609	0.22967	-1.00000	-1.00000
783	Preit	Psche	un	24079	26	0.219972809	0.23810	0.03958	1.43225	0.62325	0.08333	-1.00000	-1.00000
805	Preit	Psche	un	24462	3	0.006724428	0.08844	0.00973	0.80337	1.05337	0.20833	-1.00000	-1.00000
809	Preit	Psche	un	24684	22	0.059288538	7.50000	0.71287	78.90651	0.87506	0.20000	-1.00000	-1.00000
816	Preit	Psche	un	24781	18	0.000000000	399.00000	23.30067	6832.46484	2.60097	1.00000	-1.00000	-1.00000
818	Preit	Psche	un	25024	48	0.018225677	0.08844	0.00973	0.80337	1.05337	0.15003	-1.00000	-1.00000
819	Preit	Psche	un	25085	7	0.053030303	0.15152	0.01544	1.48680	0.81954	0.18797	-1.00000	-1.00000
820	Preit	Psche	un	25224	44	0.000285502	24.42857	2.59957	229.55962	1.38790	0.42857	-1.00000	-1.00000
827	Preit	Psche	un	25287	5	0.224615385	0.23077	0.02251	2.36611	0.63682	0.11180	-1.00000	-1.00000
829	Preit	Psche	un	25391	9	0.003211591	10.00000	2.05933	48.55939	1.00000	0.25714	-1.00000	-1.00000
837	Preit	Psche	un	25620	36	0.002711977	15.00000	1.62073	138.82628	1.17609	0.31818	-1.00000	-1.00000
849	Preit	Psche	un	25794	8	0.000001670	45.00000	4.99813	405.15155	1.65321	0.53846	-1.00000	-1.00000
854	Preit	Psche	un	26059	69	0.523809524	1.94118	0.17842	21.11969	0.28807	0.04274	-1.00000	-1.00000
863	Preit	Psche	un	26158	67	0.000125561	23.00000	2.62718	201.35693	1.36173	0.34375	-1.00000	-1.00000
868	Preit	Psche	un	26199	7	0.024175824	9.44444	0.95252	93.64333	0.97518	0.22222	-1.00000	-1.00000
870	Preit	Psche	un	26327	31	0.002776933	18.66667	2.53244	137.59247	1.27107	0.36504	-1.00000	-1.00000
897	Preit	Psche	un	27221	15	0.046489564	0.13725	0.01473	1.27913	0.86247	0.15326	-1.00000	-1.00000
906	Preit	Psche	un	27425	18	0.000894783	17.18182	1.92095	153.68147	1.23507	0.29630	-1.00000	-1.00000
915	Preit	Psche	un	27601	93	0.002814523	18.20000	1.76120	188.07681	1.26007	0.45000	-1.00000	-1.00000
918	Preit	Psche	un	27630	22	0.000092564	25.66667	2.86957	229.57356	1.40937	0.39683	-1.00000	-1.00000
923	Preit	Psche	un	27784	76	0.241935484	0.29412	0.02757	3.13788	0.53148	0.06667	-1.00000	-1.00000
929	Preit	Psche	un	27813	4	0.126056581	4.41176	0.46196	42.13259	0.64461	0.09333	-1.00000	-1.00000
934	Preit	Psche	un	28302	89	1.000000000	0.52941	0.04388	6.38756	0.27621	0.02694	-1.00000	-1.00000
937	Preit	Psche	un	28441	18	0.026086957	13.00000	1.26791	133.29063	1.11394	0.23201	-1.00000	-1.00000
941	Preit	Psche	un	28542	18	0.023562024	7.87500	0.85984	72.12452	0.89625	0.14286	-1.00000	-1.00000
963	Preit	Psche	un	28872	45	0.002564103	19.00000	1.89078	190.92647	1.27875	0.39130	-1.00000	-1.00000
964	Preit	Psche	un	29017	89	0.053207662	0.14286	0.01497	1.36335	0.84510	0.18750	-1.00000	-1.00000
969	Preit	Psche	un	29037	8	0.237903226	0.26667	0.02669	2.66453	0.57403	0.08046	-1.00000	-1.00000
981	Preit	Psche	un	29356	22	0.001225488	15.00000	1.72484	130.44717	1.17609	0.22967	-1.00000	-1.00000
983	Preit	Psche	un	29520	85	0.078431373	0.16667	0.01682	1.65130	0.77815	0.11364	-1.00000	-1.00000
986	Preit	Psche	un	29570	33	0.093582888	0.18421	0.01851	1.83279	0.73469	0.10887	-1.00000	-1.00000
990	Preit	Psche	un	29681	43	0.255172414	3.25000	0.32249	32.75257	0.51188	0.07407	-1.00000	-1.00000
997	Preit	Psche	un	29896	57	0.009996540	0.09402	0.01025	0.86268	1.02679	0.24242	-1.00000	-1.00000
998	Preit	Psche	un	29959	19	0.004700643	0.09000	0.01032	0.78462	1.04576	0.17073	-1.00000	-1.00000
1009	Preit	Psche	un	30052	10	0.466666667	2.42857	0.19884	29.66172	0.38535	0.03941	-1.00000	-1.00000
1019	Preit	Psche	un	30245	2	0.487908962	0.33333	0.03176	3.49817	0.47712	0.05000	-1.00000	-1.00000
1023	Preit	Psche	un	30391	47	0.000049574	24.50000	2.85614	210.16113	1.38917	0.34946	-1.00000	-1.00000
1036	Preit	Psche	un	30454	9	0.062913288	5.62500	0.60415	52.37244	0.75012	0.12069	-1.00000	-1.00000
1041	Preit	Psche	un	30658	10	0.017056856	10.11111	1.05390	97.00616	1.00480	0.25714	-1.00000	-1.00000
1053	Preit	Psche	un	30896	47	0.741867991	0.75000	0.19469	2.88925	0.12494	0.00487	-1.00000	-1.00000
1061	Preit	Psche	un	30956	6	0.129720854	4.33333	0.44684	42.02388	0.63682	0.10256	-1.00000	-1.00000
1065	Preit	Psche	un	31133	82	0.000000000	475.00000	27.88231	8092.04932	2.67669	1.00000	-1.00000	-1.00000
1067	Preit	Psche	un	31160	7	0.283120575	2.66667	0.63022	11.28360	0.42597	0.05669	-1.00000	-1.00000
1069	Preit	Psche	un	31273	20	0.266666667	3.00000	0.30340	29.66420	0.47712	0.05785	-1.00000	-1.00000
1072	Preit	Psche	un	31394	40	0.133578431	5.00000	0.54024	46.27542	0.69897	0.10264	-1.00000	-1.00000
1074	Preit	Psche	un	31462	7	0.001178532	30.00000	2.85148	315.62604	1.47712	0.40984	-1.00000	-1.00000
1076	Preit	Psche	un	31569	13	0.016485694	12.09091	1.30922	111.66191	1.08246	0.17227	-1.00000	-1.00000
1080	Preit	Psche	un	31750	93	0.000000009	190.00000	15.89112	2271.70923	2.27875	0.73636	-1.00000	-1.00000
1088	Preit	Psche	un	32040	79	0.009495767	11.00000	1.16404	103.94868	1.04139	0.27778	-1.00000	-1.00000
1097	Preit	Psche	un	32431	61	0.010610484	10.00000	1.64141	60.92331	1.00000	0.24107	-1.00000	-1.00000
1099	Preit	Psche	un	32474	2	0.000708849	19.00000	2.07802	173.72328	1.27875	0.34615	-1.00000	-1.00000
1104	Preit	Psche	un	32611	38	0.029196769	0.14286	0.01599	1.27607	0.84510	0.12500	-1.00000	-1.00000
1128	Preit	Psche	un	33005	24	0.005928854	0.06667	0.00656	0.67777	1.17609	0.36842	-1.00000	-1.00000
1137	Preit	Psche	un	33202	19	0.001556145	19.00000	1.96792	183.44267	1.27875	0.37500	-1.00000	-1.00000
1149	Preit	Psche	un	33503	16	0.000000021	107.66666	10.20760	1135.63513	2.03208	0.80000	-1.00000	-1.00000
1150	Preit	Psche	un	33612	24	0.473684211	0.42857	0.03583	5.12631	0.36798	0.03003	-1.00000	-1.00000
1157	Preit	Psche	un	33827	33	0.237903226	0.26667	0.02669	2.66453	0.57403	0.08046	-1.00000	-1.00000
1173	Preit	Psche	un	34073	72	0.000074461	25.00000	2.86444	218.19283	1.39794	0.35294	-1.00000	-1.00000
1182	Preit	Psche	un	34106	3	0.716573971	1.56000	0.36773	6.61781	0.19312	0.01076	-1.00000	-1.00000
1186	Preit	Psche	un	34217	13	0.027836485	8.63636	0.89058	83.75042	0.93633	0.18367	-1.00000	-1.00000
1199	Preit	Psche	un	34580	67	0.354699666	0.26923	0.02652	2.73341	0.56988	0.04245	-1.00000	-1.00000
1204	Preit	Psche	un	34761	46	0.000000000	399.00000	23.30067	6832.46484	2.60097	1.00000	-1.00000	-1.00000
1219	Preit	Psche	un	35137	19	0.428571429	0.35294	0.02863	4.35020	0.45230	0.04938	-1.00000	-1.00000
1225	Preit	Psche	un	35219	1	1.000000000	1.33333	0.16359	10.86707	0.12494	0.00227	-1.00000	-1.00000
1226	Preit	Psche	un	35340	21	0.000037173	31.57143	3.44173	289.60840	1.49929	0.48485	-1.00000	-1.00000
1232	Preit	Psche	un	35563	42	0.000425309	21.00000	2.30678	191.17557	1.32222	0.35714	-1.00000	-1.00000
1233	Preit	Psche	un	35649	26	0.280510794	4.80000	0.61684	37.35192	0.68124	0.09550	-1.00000	-1.00000
1252	Preit	Psche	un	35835	9	0.000000033	231.00000	13.14670	4058.88794	2.36361	1.00000	-1.00000	-1.00000
1253	Preit	Psche	un	35932	5	0.000000002	285.00000	16.43081	4943.45557	2.45484	1.00000	-1.00000	-1.00000
1257	Preit	Psche	un	36035	7	0.213903743	0.26316	0.02479	2.79349	0.57978	0.07031	-1.00000	-1.00000
1258	Preit	Psche	un	36141	12	0.010072085	10.71429	1.16852	98.24008	1.02996	0.18018	-1.00000	-1.00000
1266	Preit	Psche	un	36233	2	0.306086957	4.33333	0.38628	48.61218	0.63682	0.06088	-1.00000	-1.00000
1267	Preit	Psche	un	36424	92	0.000299850	23.57143	2.52167	220.33546	1.37239	0.43750	-1.00000	-1.00000
