# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
152	north	south	un	7078	39	0.193089426	1.85185	0.76736	4.46906	0.26761	0.02156	-1.00000	-1.00000
153	north	south	un	7122	23	0.049931686	0.23000	0.05805	0.91127	0.63827	0.03807	-1.00000	-1.00000
155	north	south	un	7259	37	0.039055518	0.10303	0.01188	0.89320	0.98704	0.06278	-1.00000	-1.00000
156	north	south	un	7313	29	1.000000000	1.31034	0.22862	7.51044	0.11739	0.00091	-1.00000	-1.00000
158	north	south	un	7460	49	0.002035296	13.52459	1.72924	105.77720	1.13112	0.07389	-1.00000	-1.00000
159	north	south	un	7478	5	0.077482111	0.18000	0.01957	1.65581	0.74473	0.03121	-1.00000	-1.00000
160	north	south	un	7585	50	0.027341894	0.42510	0.20581	0.87803	0.37151	0.04064	-1.00000	-1.00000
161	north	south	un	7639	42	0.313947084	2.66667	0.54067	13.15247	0.42597	0.01293	-1.00000	-1.00000
162	north	south	un	7675	16	0.018277946	6.87500	0.83360	56.70091	0.83727	0.04615	-1.00000	-1.00000
163	north	south	un	7748	27	0.478632662	0.48750	0.12341	1.92573	0.31203	0.00970	-1.00000	-1.00000
164	north	south	un	7784	1	0.001894908	3.25000	1.54387	6.84158	0.51188	0.07895	-1.00000	-1.00000
167	north	south	un	7923	17	0.000001044	8.28283	3.40311	20.15956	0.91818	0.21729	-1.00000	-1.00000
170	north	south	un	8119	27	1.000000000	0.72414	0.09802	5.34976	0.14018	0.00097	-1.00000	-1.00000
171	north	south	un	8156	2	0.757828858	0.82000	0.23458	2.86644	0.08619	0.00086	-1.00000	-1.00000
173	north	south	un	8295	17	0.738212024	0.66154	0.18063	2.42279	0.17944	0.00333	-1.00000	-1.00000
174	north	south	un	8373	32	1.000000000	1.07843	0.50308	2.31178	0.03279	0.00031	-1.00000	-1.00000
176	north	south	un	8419	16	0.004057908	0.07792	0.00945	0.64266	1.10834	0.06565	-1.00000	-1.00000
177	north	south	un	8477	12	0.504961262	1.47059	0.60445	3.57787	0.16749	0.00789	-1.00000	-1.00000
178	north	south	un	8533	7	0.000709918	14.69811	1.88872	114.38161	1.16726	0.09271	-1.00000	-1.00000
180	north	south	un	8697	46	1.000000000	1.06667	0.50432	2.25606	0.02803	0.00023	-1.00000	-1.00000
183	north	south	un	8781	6	0.347543178	0.35484	0.05644	2.23068	0.44997	0.01316	-1.00000	-1.00000
185	north	south	un	8874	37	0.718396498	1.18261	0.57957	2.41309	0.07284	0.00161	-1.00000	-1.00000
186	north	south	un	8914	16	0.665915715	0.77778	0.33143	1.82526	0.10914	0.00371	-1.00000	-1.00000
189	north	south	un	8980	21	0.726109453	0.63636	0.15886	2.54911	0.19629	0.00469	-1.00000	-1.00000
192	north	south	un	9090	6	1.000000000	1.12000	0.34570	3.62853	0.04922	0.00027	-1.00000	-1.00000
193	north	south	un	9192	42	0.186906034	0.39506	0.10359	1.50665	0.40334	0.02027	-1.00000	-1.00000
194	north	south	un	9237	25	0.000002968	22.71428	2.94353	175.27875	1.35630	0.15294	-1.00000	-1.00000
197	north	south	un	9276	2	0.065768903	3.41270	0.93116	12.50755	0.53310	0.03037	-1.00000	-1.00000
198	north	south	un	9372	35	1.000000000	1.03484	0.49787	2.15095	0.01487	0.00007	-1.00000	-1.00000
199	north	south	un	9453	55	0.000013873	5.76190	2.61303	12.70540	0.76057	0.16317	-1.00000	-1.00000
202	north	south	un	9506	46	0.527496729	0.75188	0.32686	1.72954	0.12385	0.00358	-1.00000	-1.00000
205	north	south	un	9618	34	0.807661101	0.86157	0.32872	2.25812	0.06471	0.00074	-1.00000	-1.00000
206	north	south	un	9661	15	0.152912035	0.15094	0.01615	1.41057	0.82119	0.03922	-1.00000	-1.00000
208	north	south	un	9734	27	1.000000000	0.84314	0.17987	3.95227	0.07410	0.00040	-1.00000	-1.00000
210	north	south	un	9861	30	0.102491715	0.37297	0.12704	1.09496	0.42832	0.02503	-1.00000	-1.00000
211	north	south	un	9942	48	0.072883769	2.00000	0.97086	4.12005	0.30103	0.02751	-1.00000	-1.00000
215	north	south	un	10199	52	0.630749508	0.73333	0.28815	1.86632	0.13470	0.00313	-1.00000	-1.00000
216	north	south	un	10213	2	0.123619569	0.34091	0.10241	1.13489	0.46736	0.03338	-1.00000	-1.00000
217	north	south	un	10310	38	0.069597895	4.90000	0.57053	42.08335	0.69020	0.03505	-1.00000	-1.00000
219	north	south	un	10427	29	0.000001901	0.09699	0.03355	0.28039	1.01327	0.19023	-1.00000	-1.00000
220	north	south	un	10513	48	0.088855450	0.34043	0.10632	1.08999	0.46798	0.03713	-1.00000	-1.00000
221	north	south	un	10545	19	0.669935139	0.82840	0.35475	1.93446	0.08176	0.00163	-1.00000	-1.00000
226	north	south	un	10656	7	0.057417022	3.56140	0.93502	13.56512	0.55162	0.04499	-1.00000	-1.00000
227	north	south	un	10733	22	0.238274933	0.30909	0.03114	3.06774	0.50991	0.01997	-1.00000	-1.00000
229	north	south	un	10864	30	1.000000000	0.95789	0.44782	2.04896	0.01868	0.00011	-1.00000	-1.00000
230	north	south	un	10924	27	1.000000000	1.02857	0.45929	2.30346	0.01223	0.00004	-1.00000	-1.00000
235	north	south	un	11088	4	0.181296880	0.38462	0.10045	1.47270	0.41497	0.02230	-1.00000	-1.00000
237	north	south	un	11150	4	1.000000000	0.91111	0.19362	4.28735	0.04043	0.00013	-1.00000	-1.00000
238	north	south	un	11255	47	0.005292205	0.07937	0.00971	0.64885	1.10037	0.07300	-1.00000	-1.00000
239	north	south	un	11327	57	0.015354692	0.15000	0.03017	0.74568	0.82391	0.06356	-1.00000	-1.00000
242	north	south	un	11415	23	0.018174956	2.83256	1.22882	6.52934	0.45218	0.05003	-1.00000	-1.00000
243	north	south	un	11468	14	0.007888035	6.51852	1.42149	29.89192	0.81415	0.06254	-1.00000	-1.00000
244	north	south	un	11542	25	0.149411738	3.53333	0.40114	31.12250	0.54818	0.02116	-1.00000	-1.00000
245	north	south	un	11613	32	0.236615151	0.59583	0.27559	1.28819	0.22488	0.01504	-1.00000	-1.00000
246	north	south	un	11652	11	0.803278728	1.16667	0.42691	3.18831	0.06695	0.00133	-1.00000	-1.00000
249	north	south	un	11879	52	0.421875000	0.36000	0.03182	4.07227	0.44370	0.01079	-1.00000	-1.00000
251	north	south	un	11921	31	0.117246285	3.88889	0.80838	18.70840	0.58983	0.03001	-1.00000	-1.00000
252	north	south	un	11967	15	0.031273802	2.87162	1.14174	7.22249	0.45813	0.05030	-1.00000	-1.00000
253	north	south	un	12063	50	0.180758244	2.01176	0.81717	4.95272	0.30358	0.02352	-1.00000	-1.00000
254	north	south	un	12094	18	0.076808050	2.14839	0.97378	4.73985	0.33211	0.03310	-1.00000	-1.00000
255	north	south	un	12184	46	0.014483306	0.27273	0.10057	0.73957	0.56427	0.08967	-1.00000	-1.00000
257	north	south	un	12251	52	0.570039880	0.34783	0.03066	3.94540	0.45864	0.00659	-1.00000	-1.00000
260	north	south	un	12303	42	0.018545529	6.83871	0.82830	56.46274	0.83497	0.04737	-1.00000	-1.00000
264	north	south	un	12462	16	0.848107262	1.09695	0.51228	2.34893	0.04019	0.00050	-1.00000	-1.00000
265	north	south	un	12533	25	0.139060800	2.40000	0.80963	7.11436	0.38021	0.02317	-1.00000	-1.00000
266	north	south	un	12581	11	0.511842859	1.39344	0.56933	3.41049	0.14409	0.00402	-1.00000	-1.00000
267	north	south	un	12635	4	0.061922814	0.36842	0.14287	0.95004	0.43366	0.05477	-1.00000	-1.00000
269	north	south	un	12756	1	1.000000000	0.89744	0.18913	4.25838	0.04700	0.00020	-1.00000	-1.00000
270	north	south	un	12856	40	1.000000000	1.00684	0.43430	2.33413	0.00296	0.00000	-1.00000	-1.00000
272	north	south	un	12921	44	1.000000000	1.18788	0.36614	3.85389	0.07477	0.00064	-1.00000	-1.00000
276	north	south	un	13071	6	0.310937007	0.23556	0.02384	2.32698	0.62791	0.01358	-1.00000	-1.00000
277	north	south	un	13155	27	0.000903009	14.90909	1.89144	117.51941	1.17345	0.10286	-1.00000	-1.00000
281	north	south	un	13189	1	0.456103880	0.53390	0.11350	2.51140	0.27254	0.00600	-1.00000	-1.00000
287	north	south	un	13519	18	0.019615733	2.40345	1.15957	4.98166	0.38083	0.04561	-1.00000	-1.00000
288	north	south	un	13623	57	0.111293781	2.05051	0.90067	4.66826	0.31186	0.02482	-1.00000	-1.00000
290	north	south	un	13710	19	0.008052706	0.32426	0.14427	0.72879	0.48910	0.05966	-1.00000	-1.00000
291	north	south	un	13758	7	0.075468474	0.37037	0.13451	1.01983	0.43136	0.03181	-1.00000	-1.00000
292	north	south	un	13822	10	0.093182830	0.40351	0.15557	1.04659	0.39415	0.04156	-1.00000	-1.00000
293	north	south	un	13904	31	1.000000000	0.94118	0.27502	3.22086	0.02633	0.00012	-1.00000	-1.00000
295	north	south	un	14033	37	0.685655462	1.26296	0.57002	2.79830	0.10139	0.00331	-1.00000	-1.00000
297	north	south	un	14123	1	0.045904859	0.33333	0.12239	0.90781	0.47712	0.04015	-1.00000	-1.00000
298	north	south	un	14203	19	0.809187020	0.87302	0.33413	2.28104	0.05898	0.00060	-1.00000	-1.00000
299	north	south	un	14297	51	0.000075662	0.11765	0.03702	0.37390	0.92942	0.13112	-1.00000	-1.00000
306	north	south	un	14683	4	0.048478021	0.23333	0.05706	0.95410	0.63202	0.05490	-1.00000	-1.00000
307	north	south	un	14755	13	1.000000000	1.05372	0.51847	2.14155	0.02272	0.00016	-1.00000	-1.00000
308	north	south	un	14818	15	0.022835260	0.16667	0.03432	0.80932	0.77815	0.05237	-1.00000	-1.00000
311	north	south	un	15017	26	0.154609403	1.72727	0.85065	3.50729	0.23736	0.01799	-1.00000	-1.00000
316	north	south	un	15173	57	0.780549739	0.75630	0.25631	2.23167	0.12130	0.00201	-1.00000	-1.00000
318	north	south	un	15273	34	0.850651965	0.92138	0.43591	1.94751	0.03556	0.00040	-1.00000	-1.00000
320	north	south	un	15371	5	0.073074179	0.22857	0.04425	1.18062	0.64098	0.02860	-1.00000	-1.00000
321	north	south	un	15441	12	0.003397190	10.23810	1.25475	83.53769	1.01022	0.09108	-1.00000	-1.00000
324	north	south	un	15671	54	1.000000000	1.07692	0.45523	2.54762	0.03218	0.00027	-1.00000	-1.00000
326	north	south	un	15755	15	1.000000000	1.15385	0.18568	7.17010	0.06215	0.00020	-1.00000	-1.00000
327	north	south	un	15803	1	0.064710226	2.40000	1.01001	5.70294	0.38021	0.03168	-1.00000	-1.00000
328	north	south	un	15875	10	0.434846899	1.39286	0.63985	3.03202	0.14391	0.00672	-1.00000	-1.00000
329	north	south	un	15961	35	0.628848992	2.38462	0.23627	24.06763	0.37742	0.00775	-1.00000	-1.00000
331	north	south	un	16003	16	0.006925810	0.12500	0.02587	0.60392	0.90309	0.06519	-1.00000	-1.00000
332	north	south	un	16075	27	1.000000000	1.00000	0.35365	2.82765	0.00000	0.00000	-1.00000	-1.00000
334	north	south	un	16197	25	0.700402228	1.73913	0.32389	9.33815	0.24033	0.00343	-1.00000	-1.00000
338	north	south	un	16303	5	0.278850067	1.53535	0.74554	3.16189	0.18621	0.01030	-1.00000	-1.00000
339	north	south	un	16370	9	0.586627778	0.72414	0.23669	2.21541	0.14018	0.00446	-1.00000	-1.00000
340	north	south	un	16451	30	0.401361910	1.51724	0.64573	3.56501	0.18105	0.00698	-1.00000	-1.00000
342	north	south	un	16489	6	0.462572355	2.48276	0.47901	12.86832	0.39493	0.01090	-1.00000	-1.00000
343	north	south	un	16566	19	0.000557570	0.06545	0.00801	0.53452	1.18410	0.10105	-1.00000	-1.00000
344	north	south	un	16627	18	0.038886068	5.69767	0.66881	48.53911	0.75570	0.05592	-1.00000	-1.00000
346	north	south	un	16727	55	0.053109641	2.24565	0.99501	5.06823	0.35134	0.03035	-1.00000	-1.00000
347	north	south	un	16752	16	0.081762637	0.13433	0.01518	1.18837	0.87183	0.03681	-1.00000	-1.00000
349	north	south	un	16858	58	0.001135952	4.87179	1.87292	12.67242	0.68769	0.13344	-1.00000	-1.00000
353	north	south	un	17005	20	0.763424117	1.33333	0.38026	4.67519	0.12494	0.00154	-1.00000	-1.00000
355	north	south	un	17067	20	1.000000000	1.25731	0.28475	5.55166	0.09944	0.00085	-1.00000	-1.00000
357	north	south	un	17218	47	0.000000000	0.01646	0.00214	0.12683	1.78355	0.30697	-1.00000	-1.00000
358	north	south	un	17234	1	0.013562145	2.64502	1.22936	5.69088	0.42243	0.05457	-1.00000	-1.00000
362	north	south	un	17417	57	0.093116385	1.98462	0.92080	4.27749	0.29768	0.02286	-1.00000	-1.00000
363	north	south	un	17451	29	0.333623352	1.53846	0.71937	3.29019	0.18709	0.01106	-1.00000	-1.00000
364	north	south	un	17500	16	0.819835973	0.82069	0.33600	2.00453	0.08582	0.00230	-1.00000	-1.00000
369	north	south	un	17690	20	0.009692868	7.81967	0.95896	63.76413	0.89319	0.05462	-1.00000	-1.00000
371	north	south	un	17795	3	0.000133096	5.21795	2.16994	12.54734	0.71750	0.11733	-1.00000	-1.00000
374	north	south	un	18041	57	0.590801522	1.22727	0.59915	2.51391	0.08894	0.00241	-1.00000	-1.00000
378	north	south	un	18205	33	0.270582649	1.74462	0.72364	4.20606	0.24170	0.01800	-1.00000	-1.00000
379	north	south	un	18250	14	0.324852641	0.65217	0.29902	1.42242	0.18564	0.01093	-1.00000	-1.00000
382	north	south	un	18365	5	0.187970659	0.54286	0.23099	1.27577	0.26531	0.01534	-1.00000	-1.00000
383	north	south	un	18462	40	0.689900370	1.23901	0.55937	2.74440	0.09308	0.00212	-1.00000	-1.00000
384	north	south	un	18501	16	1.000000000	1.30303	0.11460	14.81634	0.11495	0.00041	-1.00000	-1.00000
385	north	south	un	18591	45	0.040245532	5.49231	0.65454	46.08615	0.73975	0.03759	-1.00000	-1.00000
386	north	south	un	18664	57	0.386449348	1.38095	0.69579	2.74080	0.14018	0.00628	-1.00000	-1.00000
387	north	south	un	18688	19	0.711165066	0.83333	0.40232	1.72612	0.07918	0.00204	-1.00000	-1.00000
388	north	south	un	18766	34	0.842840847	1.08553	0.49060	2.40188	0.03564	0.00039	-1.00000	-1.00000
389	north	south	un	18798	3	1.000000000	0.98462	0.39850	2.43278	0.00673	0.00001	-1.00000	-1.00000
391	north	south	un	18862	5	0.070983874	4.89474	0.55913	42.84958	0.68973	0.05330	-1.00000	-1.00000
393	north	south	un	19013	31	0.858304095	1.08484	0.53450	2.20182	0.03536	0.00040	-1.00000	-1.00000
395	north	south	un	19115	9	1.000000000	1.19820	0.27791	5.16602	0.07853	0.00089	-1.00000	-1.00000
396	north	south	un	19171	4	0.035594108	0.33014	0.12082	0.90214	0.48130	0.04913	-1.00000	-1.00000
397	north	south	un	19272	44	0.004792912	0.23188	0.08293	0.64837	0.63473	0.08311	-1.00000	-1.00000
400	north	south	un	19370	14	0.045290040	0.12438	0.01451	1.06616	0.90526	0.03973	-1.00000	-1.00000
401	north	south	un	19427	9	0.104613361	0.45906	0.18304	1.15132	0.33813	0.02319	-1.00000	-1.00000
402	north	south	un	19483	2	0.066184546	4.71429	0.88833	25.01816	0.67342	0.04803	-1.00000	-1.00000
403	north	south	un	19547	2	0.158161658	2.03349	0.77479	5.33705	0.30824	0.02922	-1.00000	-1.00000
407	north	south	un	19814	15	0.463414634	0.42222	0.03684	4.83947	0.37446	0.01429	-1.00000	-1.00000
408	north	south	un	19862	3	0.322522054	0.59809	0.22133	1.61614	0.22324	0.01235	-1.00000	-1.00000
410	north	south	un	19931	9	0.437476754	0.73203	0.33920	1.57981	0.13547	0.00519	-1.00000	-1.00000
412	north	south	un	20060	15	0.144405848	3.71795	0.41188	33.56134	0.57030	0.04040	-1.00000	-1.00000
416	north	south	un	20288	56	0.003485013	3.06818	1.47759	6.37099	0.48688	0.07164	-1.00000	-1.00000
417	north	south	un	20335	42	0.712326332	1.15789	0.55620	2.41052	0.06367	0.00122	-1.00000	-1.00000
424	north	south	un	20556	16	0.038256005	0.14894	0.01665	1.33239	0.82700	0.06053	-1.00000	-1.00000
427	north	south	un	20723	57	0.082797584	0.18657	0.02023	1.72079	0.72916	0.03311	-1.00000	-1.00000
428	north	south	un	20786	58	1.000000000	1.02857	0.48640	2.17510	0.01223	0.00005	-1.00000	-1.00000
430	north	south	un	20824	35	0.102966230	2.32143	0.87267	6.17535	0.36576	0.03551	-1.00000	-1.00000
432	north	south	un	20929	14	1.000000000	1.00000	0.42691	2.34242	0.00000	0.00000	-1.00000	-1.00000
433	north	south	un	20982	6	0.528344470	0.72857	0.32237	1.64659	0.13753	0.00462	-1.00000	-1.00000
437	north	south	un	21156	58	0.147682810	0.50909	0.22402	1.15691	0.29320	0.02395	-1.00000	-1.00000
439	north	south	un	21162	3	0.239164782	4.45946	0.52174	38.11600	0.64928	0.01620	-1.00000	-1.00000
440	north	south	un	21230	9	0.158221763	1.90909	0.83359	4.37221	0.28083	0.02011	-1.00000	-1.00000
443	north	south	un	21364	20	0.639656524	0.79310	0.30867	2.03779	0.10067	0.00298	-1.00000	-1.00000
445	north	south	un	21493	24	0.035705397	5.18868	1.09533	24.57932	0.71506	0.04424	-1.00000	-1.00000
450	north	south	un	21672	17	0.416460021	3.50000	0.40457	30.27915	0.54407	0.01424	-1.00000	-1.00000
451	north	south	un	21742	24	0.004925315	0.07355	0.00902	0.59982	1.13340	0.07366	-1.00000	-1.00000
454	north	south	un	21927	22	0.685240630	1.23529	0.55445	2.75218	0.09177	0.00257	-1.00000	-1.00000
455	north	south	un	21989	22	0.000200232	17.00000	2.21090	130.71590	1.23045	0.09275	-1.00000	-1.00000
458	north	south	un	22184	31	0.046899423	7.17391	0.87522	58.80239	0.85576	0.04875	-1.00000	-1.00000
459	north	south	un	22272	56	0.404229369	3.31169	0.37584	29.18033	0.52005	0.00968	-1.00000	-1.00000
461	north	south	un	22295	18	0.072749940	4.19048	0.88697	19.79777	0.62226	0.03027	-1.00000	-1.00000
463	north	south	un	22356	18	1.000000000	0.96032	0.35726	2.58134	0.01759	0.00005	-1.00000	-1.00000
464	north	south	un	22414	14	0.407349467	3.15385	0.35567	27.96597	0.49884	0.01048	-1.00000	-1.00000
465	north	south	un	22477	16	0.438914518	1.64000	0.54427	4.94167	0.21484	0.00632	-1.00000	-1.00000
468	north	south	un	22614	29	1.000000000	1.01695	0.41544	2.48936	0.00730	0.00001	-1.00000	-1.00000
469	north	south	un	22686	40	0.382657605	1.37500	0.68685	2.75259	0.13830	0.00614	-1.00000	-1.00000
470	north	south	un	22714	6	0.432738224	0.61438	0.22101	1.70786	0.21156	0.00669	-1.00000	-1.00000
473	north	south	un	22882	50	0.104678920	0.54717	0.26747	1.11934	0.26188	0.02085	-1.00000	-1.00000
474	north	south	un	22899	5	0.064185651	4.37500	0.90686	21.10656	0.64098	0.03809	-1.00000	-1.00000
476	north	south	un	23065	48	0.041328425	6.00000	0.72956	49.34465	0.77815	0.03649	-1.00000	-1.00000
477	north	south	un	23111	32	0.014960210	2.93143	1.24213	6.91816	0.46708	0.05685	-1.00000	-1.00000
480	north	south	un	23219	13	0.024396190	3.05556	1.22447	7.62488	0.48509	0.07190	-1.00000	-1.00000
481	north	south	un	23315	48	0.567460959	0.79333	0.37205	1.69164	0.10054	0.00300	-1.00000	-1.00000
