# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
618	para	send	un	8506	17	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
653	para	send	un	8829	23	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
658	para	send	un	8904	34	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
674	para	send	un	8958	26	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
713	para	send	un	9181	58	0.500000000	2.20000	0.17201	28.13861	0.34242	0.05263	-1.00000	-1.00000
728	para	send	un	9381	3	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
772	para	send	un	9849	32	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
775	para	send	un	9947	3	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
790	para	send	un	10273	14	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
796	para	send	un	10333	10	0.014654283	12.00000	1.17763	122.27951	1.07918	0.35897	-1.00000	-1.00000
797	para	send	un	10429	43	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
811	para	send	un	10667	32	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
813	para	send	un	10716	17	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
821	para	send	un	10962	10	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
851	para	send	un	11376	43	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
866	para	send	un	11533	6	0.003611971	19.50000	1.77722	213.95798	1.29003	0.50000	-1.00000	-1.00000
890	para	send	un	11924	18	0.000020104	65.00000	5.13595	822.63300	1.81291	0.83077	-1.00000	-1.00000
897	para	send	un	12037	5	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
926	para	send	un	12507	29	1.000000000	0.55556	0.04278	7.21440	0.25527	0.00936	-1.00000	-1.00000
955	para	send	un	12799	3	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
960	para	send	un	12976	52	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1013	para	send	un	13532	33	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
1022	para	send	un	13703	11	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1024	para	send	un	13831	15	0.008284285	20.00000	2.28510	175.04704	1.30103	0.40111	-1.00000	-1.00000
1061	para	send	un	14145	12	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
1080	para	send	un	14400	12	0.000703631	26.00000	2.45071	275.83798	1.41497	0.56000	-1.00000	-1.00000
1081	para	send	un	14463	12	0.323308271	0.22222	0.02038	2.42367	0.65321	0.07686	-1.00000	-1.00000
1107	para	send	un	14613	34	1.000000000	1.25000	0.14282	10.94044	0.09691	0.00185	-1.00000	-1.00000
1122	para	send	un	14816	47	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
1151	para	send	un	15420	17	1.000000000	1.28571	0.19607	8.43111	0.10914	0.00313	-1.00000	-1.00000
1243	para	send	un	16314	20	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1254	para	send	un	16542	57	1.000000000	1.57143	0.08396	29.41074	0.19629	0.00463	-1.00000	-1.00000
1271	para	send	un	16673	59	0.000020104	65.00000	5.13595	822.63300	1.81291	0.83077	-1.00000	-1.00000
1293	para	send	un	17070	8	0.114176845	4.66667	0.76502	28.46686	0.66901	0.13333	-1.00000	-1.00000
1303	para	send	un	17152	26	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1313	para	send	un	17334	15	0.665634675	2.00000	0.35618	11.23030	0.30103	0.02849	-1.00000	-1.00000
1321	para	send	un	17581	8	1.000000000	1.00000	0.18666	5.35721	0.00000	0.00000	-1.00000	-1.00000
1369	para	send	un	18121	45	0.005417957	15.40000	1.47324	160.97853	1.18752	0.42857	-1.00000	-1.00000
1370	para	send	un	18192	53	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1416	para	send	un	18720	11	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
1417	para	send	un	18789	15	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
1439	para	send	un	19044	15	1.000000000	1.00000	0.17324	5.77234	0.00000	0.00000	-1.00000	-1.00000
1462	para	send	un	19504	29	0.236842105	3.66667	0.32325	41.59196	0.56427	0.11111	-1.00000	-1.00000
1503	para	send	un	20167	58	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
1511	para	send	un	20209	37	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1528	para	send	un	20404	40	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
1537	para	send	un	20577	22	0.003611971	19.50000	1.77722	213.95798	1.29003	0.50000	-1.00000	-1.00000
1546	para	send	un	20675	58	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1554	para	send	un	20858	50	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1560	para	send	un	20881	9	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
1576	para	send	un	21203	14	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
1579	para	send	un	21276	25	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
1582	para	send	un	21320	6	0.000140726	39.00000	3.47650	437.50961	1.59106	0.68571	-1.00000	-1.00000
1592	para	send	un	21487	45	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1599	para	send	un	21586	17	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1606	para	send	un	21776	19	0.020123839	16.50000	1.48707	183.07841	1.21748	0.30508	-1.00000	-1.00000
1624	para	send	un	21984	38	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1639	para	send	un	22216	16	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1652	para	send	un	22317	54	0.000969619	45.00000	3.46529	584.36609	1.65321	0.53333	-1.00000	-1.00000
1653	para	send	un	22340	14	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
1655	para	send	un	22460	9	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
1661	para	send	un	22537	23	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1662	para	send	un	22620	41	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1672	para	send	un	22773	5	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1691	para	send	un	22922	29	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
1696	para	send	un	23107	22	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1715	para	send	un	23278	2	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
1719	para	send	un	23374	33	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
1746	para	send	un	23696	38	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1759	para	send	un	23858	12	1.000000000	1.40000	0.25851	7.58202	0.14613	0.00694	-1.00000	-1.00000
1769	para	send	un	23943	33	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
1783	para	send	un	24169	6	0.242105263	0.27778	0.02599	2.96906	0.55630	0.11765	-1.00000	-1.00000
1814	para	send	un	24391	36	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
1816	para	send	un	24431	13	1.000000000	0.55556	0.04278	7.21440	0.25527	0.00936	-1.00000	-1.00000
1824	para	send	un	24615	4	0.000969619	45.00000	3.46529	584.36609	1.65321	0.53333	-1.00000	-1.00000
1844	para	send	un	24923	58	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1846	para	send	un	24932	3	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1847	para	send	un	25046	55	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1922	para	send	un	26208	8	0.571428571	2.75000	0.21101	35.83977	0.43933	0.02865	-1.00000	-1.00000
1929	para	send	un	26268	4	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1951	para	send	un	26649	5	0.008284285	20.00000	2.28510	175.04704	1.30103	0.40111	-1.00000	-1.00000
1961	para	send	un	26711	3	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
1987	para	send	un	27284	6	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
2000	para	send	un	27501	35	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
2075	para	send	un	28018	47	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
2115	para	send	un	28193	33	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
2127	para	send	un	28393	43	0.571428571	2.75000	0.21101	35.83977	0.43933	0.02865	-1.00000	-1.00000
2208	para	send	un	28625	21	0.002814523	18.20000	1.76120	188.07681	1.26007	0.45000	-1.00000	-1.00000
2230	para	send	un	28751	19	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
2238	para	send	un	28882	23	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
2245	para	send	un	28946	24	0.347633790	3.33333	0.46195	24.05249	0.52288	0.06806	-1.00000	-1.00000
2297	para	send	un	29292	54	0.571428571	2.75000	0.21101	35.83977	0.43933	0.02865	-1.00000	-1.00000
2319	para	send	un	29420	55	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
2361	para	send	un	29622	8	0.049122807	8.66667	0.78987	95.09244	0.93785	0.26471	-1.00000	-1.00000
2369	para	send	un	29691	15	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
2377	para	send	un	29866	2	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
2383	para	send	un	29960	33	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
2385	para	send	un	30016	26	0.002814523	18.20000	1.76120	188.07681	1.26007	0.45000	-1.00000	-1.00000
2421	para	send	un	30129	14	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
2457	para	send	un	30394	25	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
2463	para	send	un	30466	34	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
2468	para	send	un	30505	10	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
2501	para	send	un	30626	4	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
2503	para	send	un	30743	58	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
2522	para	send	un	30844	33	0.000140726	39.00000	3.47650	437.50961	1.59106	0.68571	-1.00000	-1.00000
2539	para	send	un	30921	47	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
2606	para	send	un	31100	39	0.669921410	1.66667	0.26879	10.33448	0.22185	0.01515	-1.00000	-1.00000
2607	para	send	un	31136	14	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
2641	para	send	un	31386	10	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
2645	para	send	un	31550	49	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
2662	para	send	un	31704	14	1.000000000	1.22222	0.06668	22.40211	0.08715	0.00083	-1.00000	-1.00000
2702	para	send	un	31766	13	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
2712	para	send	un	31874	57	0.135338346	7.33333	0.66092	81.36819	0.86530	0.14157	-1.00000	-1.00000
2714	para	send	un	31886	6	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
2725	para	send	un	32035	29	1.000000000	0.55556	0.04278	7.21440	0.25527	0.00936	-1.00000	-1.00000
2779	para	send	un	32740	38	0.000140726	39.00000	3.47650	437.50961	1.59106	0.68571	-1.00000	-1.00000
2801	para	send	un	33026	8	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
2816	para	send	un	33152	7	0.236842105	0.27273	0.02404	3.09362	0.56427	0.11111	-1.00000	-1.00000
2860	para	send	un	33591	8	1.000000000	1.57143	0.08396	29.41074	0.19629	0.00463	-1.00000	-1.00000
2874	para	send	un	33673	27	1.000000000	1.33333	0.23311	7.62632	0.12494	0.00476	-1.00000	-1.00000
2881	para	send	un	33815	43	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
2912	para	send	un	34072	50	0.011499337	18.00000	1.65039	196.31734	1.25527	0.32934	-1.00000	-1.00000
2936	para	send	un	34244	28	0.003611971	19.50000	1.77722	213.95798	1.29003	0.50000	-1.00000	-1.00000
2973	para	send	un	34385	42	0.028708134	9.28571	0.89857	95.95755	0.96782	0.26667	-1.00000	-1.00000
2978	para	send	un	34489	21	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
3036	para	send	un	34793	5	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
3063	para	send	un	34887	36	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
3064	para	send	un	34959	45	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
3069	para	send	un	35117	13	0.135338346	7.33333	0.66092	81.36819	0.86530	0.14157	-1.00000	-1.00000
3096	para	send	un	35234	5	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
3115	para	send	un	35548	6	0.028708134	9.28571	0.89857	95.95755	0.96782	0.26667	-1.00000	-1.00000
3123	para	send	un	35648	43	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
3125	para	send	un	35724	56	0.000059538	55.00000	4.30014	703.46521	1.74036	0.81818	-1.00000	-1.00000
3161	para	send	un	35939	16	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
3172	para	send	un	36000	12	0.105263158	0.18182	0.01694	1.95095	0.74036	0.17647	-1.00000	-1.00000
3191	para	send	un	36180	7	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
3208	para	send	un	36259	24	0.008284285	20.00000	2.28510	175.04704	1.30103	0.40111	-1.00000	-1.00000
3214	para	send	un	36320	20	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
3223	para	send	un	36376	14	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
3258	para	send	un	36463	38	0.005347594	14.66667	1.46368	146.96637	1.16633	0.38889	-1.00000	-1.00000
3261	para	send	un	36511	23	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
3281	para	send	un	36630	13	0.135338346	7.33333	0.66092	81.36819	0.86530	0.14157	-1.00000	-1.00000
3292	para	send	un	36693	13	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
3357	para	send	un	37068	10	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
3382	para	send	un	37319	9	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
3397	para	send	un	37398	26	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
3427	para	send	un	37589	27	0.005347594	14.66667	1.46368	146.96637	1.16633	0.38889	-1.00000	-1.00000
3488	para	send	un	37795	44	0.028708134	9.28571	0.89857	95.95755	0.96782	0.26667	-1.00000	-1.00000
3528	para	send	un	38014	11	0.242105263	0.27778	0.02599	2.96906	0.55630	0.11765	-1.00000	-1.00000
3531	para	send	un	38080	14	1.000000000	1.25000	0.14282	10.94044	0.09691	0.00185	-1.00000	-1.00000
3572	para	send	un	38275	21	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
3617	para	send	un	38608	38	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
3636	para	send	un	38776	18	0.005347594	14.66667	1.46368	146.96637	1.16633	0.38889	-1.00000	-1.00000
3682	para	send	un	39177	41	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
3713	para	send	un	39439	50	0.347265222	3.00000	0.37233	24.17192	0.47712	0.05556	-1.00000	-1.00000
3726	para	send	un	39601	22	0.167956656	0.16667	0.01478	1.87924	0.77815	0.12000	-1.00000	-1.00000
3729	para	send	un	39712	8	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
3746	para	send	un	39915	21	0.016253870	0.09091	0.00876	0.94290	1.04139	0.33333	-1.00000	-1.00000
3778	para	send	un	40089	7	0.001547988	44.00000	3.37614	573.43628	1.64345	0.52678	-1.00000	-1.00000
3785	para	send	un	40184	38	0.001688714	19.80000	1.94431	201.63474	1.29667	0.47619	-1.00000	-1.00000
3790	para	send	un	40220	11	0.074303406	7.50000	1.03939	54.11811	0.87506	0.20119	-1.00000	-1.00000
3792	para	send	un	40273	2	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
3799	para	send	un	40412	13	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
3800	para	send	un	40519	57	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
3826	para	send	un	40601	10	0.001688714	19.80000	1.94431	201.63474	1.29667	0.47619	-1.00000	-1.00000
3829	para	send	un	40682	28	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
3833	para	send	un	40721	3	0.094784472	6.00000	0.81167	44.35281	0.77815	0.16667	-1.00000	-1.00000
3864	para	send	un	40852	6	0.347633790	3.33333	0.46195	24.05249	0.52288	0.06806	-1.00000	-1.00000
3872	para	send	un	40916	6	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
3904	para	send	un	41170	10	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
3947	para	send	un	41439	29	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
3950	para	send	un	41490	17	0.074303406	7.50000	1.03939	54.11811	0.87506	0.20119	-1.00000	-1.00000
3992	para	send	un	41730	5	1.000000000	0.75000	0.09881	5.69297	0.12494	0.00353	-1.00000	-1.00000
3998	para	send	un	41825	37	0.028708134	9.28571	0.89857	95.95755	0.96782	0.26667	-1.00000	-1.00000
4056	para	send	un	42190	20	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
4059	para	send	un	42243	10	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
4080	para	send	un	42394	36	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
4086	para	send	un	42604	56	0.001688714	19.80000	1.94431	201.63474	1.29667	0.47619	-1.00000	-1.00000
4134	para	send	un	42826	23	0.074303406	9.00000	0.85351	94.90263	0.95424	0.18286	-1.00000	-1.00000
4139	para	send	un	42871	5	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
4199	para	send	un	43164	44	0.054695562	0.14815	0.01454	1.50962	0.82930	0.22222	-1.00000	-1.00000
4223	para	send	un	43324	13	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
4315	para	send	un	43929	47	0.347633790	3.33333	0.46195	24.05249	0.52288	0.06806	-1.00000	-1.00000
4333	para	send	un	43958	14	0.000140726	39.00000	3.47650	437.50961	1.59106	0.68571	-1.00000	-1.00000
4340	para	send	un	44092	22	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
4375	para	send	un	44396	9	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
4403	para	send	un	44609	34	0.000020104	65.00000	5.13595	822.63300	1.81291	0.83077	-1.00000	-1.00000
4437	para	send	un	44904	14	0.347633790	3.33333	0.46195	24.05249	0.52288	0.06806	-1.00000	-1.00000
4467	para	send	un	45175	31	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
4470	para	send	un	45221	13	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
4474	para	send	un	45279	4	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
4578	para	send	un	45827	48	0.000017011	66.00000	5.22556	833.59540	1.81954	0.83333	-1.00000	-1.00000
4638	para	send	un	46244	23	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
4666	para	send	un	46474	2	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
4752	para	send	un	46732	6	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
4754	para	send	un	46828	39	0.494736842	0.40741	0.03592	4.62133	0.38997	0.07407	-1.00000	-1.00000
4783	para	send	un	47017	39	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
4855	para	send	un	47233	4	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
4865	para	send	un	47308	17	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
4868	para	send	un	47392	39	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
4885	para	send	un	47461	45	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
4909	para	send	un	47600	57	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
4916	para	send	un	47633	27	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
4921	para	send	un	47738	7	0.434150988	2.10000	0.38052	11.58939	0.32222	0.03333	-1.00000	-1.00000
