# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
391	para	send	un	8365	17	0.236842105	0.27273	0.02404	3.09362	0.56427	0.11111	-1.00000	-1.00000
394	para	send	un	8502	26	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
396	para	send	un	8567	27	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
401	para	send	un	8662	59	0.053706098	7.00000	0.67251	72.86134	0.84510	0.25000	-1.00000	-1.00000
415	para	send	un	8938	17	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
416	para	send	un	9015	30	1.000000000	1.33333	0.23311	7.62632	0.12494	0.00476	-1.00000	-1.00000
434	para	send	un	9556	4	0.116615067	0.20000	0.01931	2.07093	0.69897	0.16667	-1.00000	-1.00000
436	para	send	un	9650	37	0.494736842	0.40741	0.03592	4.62133	0.38997	0.07407	-1.00000	-1.00000
442	para	send	un	9758	15	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
444	para	send	un	9905	33	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
478	para	send	un	10275	26	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
493	para	send	un	10572	7	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
494	para	send	un	10635	7	1.000000000	0.55556	0.04278	7.21440	0.25527	0.00936	-1.00000	-1.00000
503	para	send	un	10853	36	1.000000000	1.25000	0.14282	10.94044	0.09691	0.00185	-1.00000	-1.00000
507	para	send	un	10893	13	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
518	para	send	un	11150	15	0.027421495	11.66667	1.52721	89.12430	1.06695	0.29174	-1.00000	-1.00000
531	para	send	un	11396	9	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
535	para	send	un	11604	27	0.064777328	9.00000	1.14020	71.04021	0.95424	0.24242	-1.00000	-1.00000
546	para	send	un	11787	15	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
563	para	send	un	12061	36	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
564	para	send	un	12112	24	1.000000000	1.80000	0.13861	23.37464	0.25527	0.04706	-1.00000	-1.00000
574	para	send	un	12283	5	0.028708134	9.28571	0.89857	95.95755	0.96782	0.26667	-1.00000	-1.00000
582	para	send	un	12411	8	0.000020104	65.00000	5.13595	822.63300	1.81291	0.83077	-1.00000	-1.00000
602	para	send	un	12632	40	0.000770025	77.00000	4.11414	1441.12622	1.88649	0.62674	-1.00000	-1.00000
618	para	send	un	12864	17	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
653	para	send	un	13187	23	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
658	para	send	un	13262	34	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
674	para	send	un	13379	26	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
695	para	send	un	13559	16	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
713	para	send	un	13853	58	0.500000000	2.20000	0.17201	28.13861	0.34242	0.05263	-1.00000	-1.00000
728	para	send	un	14178	3	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
741	para	send	un	14484	58	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
754	para	send	un	14686	9	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
758	para	send	un	14918	51	0.028708134	9.28571	0.89857	95.95755	0.96782	0.26667	-1.00000	-1.00000
765	para	send	un	15063	3	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
772	para	send	un	15155	32	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
775	para	send	un	15253	3	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
790	para	send	un	15769	14	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
796	para	send	un	15829	10	0.014654283	12.00000	1.17763	122.27951	1.07918	0.35897	-1.00000	-1.00000
797	para	send	un	15925	43	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
804	para	send	un	16128	59	0.108875129	11.00000	0.92841	130.32974	1.04139	0.22222	-1.00000	-1.00000
811	para	send	un	16225	32	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
813	para	send	un	16274	17	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
821	para	send	un	16520	10	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
851	para	send	un	17060	43	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
863	para	send	un	17293	18	0.000007938	117.00000	6.44266	2124.74487	2.06819	1.00000	-1.00000	-1.00000
866	para	send	un	17406	6	0.003611971	19.50000	1.77722	213.95798	1.29003	0.50000	-1.00000	-1.00000
871	para	send	un	17601	10	0.624060150	2.14286	0.28051	16.36977	0.33099	0.02510	-1.00000	-1.00000
890	para	send	un	17921	18	0.000020104	65.00000	5.13595	822.63300	1.81291	0.83077	-1.00000	-1.00000
897	para	send	un	18034	5	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
926	para	send	un	18629	29	1.000000000	0.55556	0.04278	7.21440	0.25527	0.00936	-1.00000	-1.00000
928	para	send	un	18769	42	0.236842105	3.66667	0.32325	41.59196	0.56427	0.11111	-1.00000	-1.00000
944	para	send	un	18860	6	1.000000000	0.75000	0.09881	5.69297	0.12494	0.00353	-1.00000	-1.00000
955	para	send	un	19048	3	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
960	para	send	un	19225	52	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
990	para	send	un	19790	47	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
1000	para	send	un	19849	42	0.012053736	16.00000	1.78826	143.15605	1.20412	0.36000	-1.00000	-1.00000
1010	para	send	un	20056	54	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1012	para	send	un	20183	57	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
1013	para	send	un	20221	33	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
1022	para	send	un	20456	11	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1024	para	send	un	20584	15	0.008284285	20.00000	2.28510	175.04704	1.30103	0.40111	-1.00000	-1.00000
1061	para	send	un	21087	12	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
1080	para	send	un	21533	12	0.000703631	26.00000	2.45071	275.83798	1.41497	0.56000	-1.00000	-1.00000
1081	para	send	un	21596	12	0.323308271	0.22222	0.02038	2.42367	0.65321	0.07686	-1.00000	-1.00000
1103	para	send	un	21801	27	0.000059538	55.00000	4.30014	703.46521	1.74036	0.81818	-1.00000	-1.00000
1107	para	send	un	21871	34	1.000000000	1.25000	0.14282	10.94044	0.09691	0.00185	-1.00000	-1.00000
1109	para	send	un	21911	10	0.105263158	0.18182	0.01694	1.95095	0.74036	0.17647	-1.00000	-1.00000
1110	para	send	un	21985	22	0.016253870	11.00000	1.06056	114.09041	1.04139	0.33333	-1.00000	-1.00000
1122	para	send	un	22201	47	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
1144	para	send	un	22806	20	0.074303406	7.50000	1.03939	54.11811	0.87506	0.20119	-1.00000	-1.00000
1145	para	send	un	22864	14	0.684924982	1.50000	0.25518	8.81725	0.17609	0.01010	-1.00000	-1.00000
1151	para	send	un	23059	17	1.000000000	1.28571	0.19607	8.43111	0.10914	0.00313	-1.00000	-1.00000
1203	para	send	un	24018	15	0.105263158	0.18182	0.01694	1.95095	0.74036	0.17647	-1.00000	-1.00000
1213	para	send	un	24135	3	0.500000000	2.20000	0.17201	28.13861	0.34242	0.05263	-1.00000	-1.00000
1238	para	send	un	24461	13	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
1243	para	send	un	24531	20	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1254	para	send	un	24822	57	1.000000000	1.57143	0.08396	29.41074	0.19629	0.00463	-1.00000	-1.00000
1256	para	send	un	24847	16	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1271	para	send	un	25069	48	0.043343653	0.12727	0.01218	1.33040	0.89526	0.25000	-1.00000	-1.00000
1273	para	send	un	25114	28	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
1284	para	send	un	25323	46	0.500000000	0.45455	0.03554	5.81376	0.34242	0.05263	-1.00000	-1.00000
1293	para	send	un	25541	8	0.114176845	4.66667	0.76502	28.46686	0.66901	0.13333	-1.00000	-1.00000
1303	para	send	un	25687	26	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1310	para	send	un	25792	3	0.016253870	11.00000	1.06056	114.09041	1.04139	0.33333	-1.00000	-1.00000
1313	para	send	un	25932	15	0.665634675	2.00000	0.35618	11.23030	0.30103	0.02849	-1.00000	-1.00000
1316	para	send	un	26120	13	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1321	para	send	un	26242	8	1.000000000	1.00000	0.18666	5.35721	0.00000	0.00000	-1.00000	-1.00000
1330	para	send	un	26489	3	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
1365	para	send	un	27080	29	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1369	para	send	un	27160	45	0.005417957	15.40000	1.47324	160.97853	1.18752	0.42857	-1.00000	-1.00000
1370	para	send	un	27231	53	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1374	para	send	un	27272	31	0.000007938	117.00000	6.44266	2124.74487	2.06819	1.00000	-1.00000	-1.00000
1384	para	send	un	27592	34	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1397	para	send	un	27860	46	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1415	para	send	un	28167	38	0.571428571	2.75000	0.21101	35.83977	0.43933	0.02865	-1.00000	-1.00000
1416	para	send	un	28205	11	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
1417	para	send	un	28274	15	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
1430	para	send	un	28462	11	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1439	para	send	un	28656	15	1.000000000	1.00000	0.17324	5.77234	0.00000	0.00000	-1.00000	-1.00000
1462	para	send	un	29244	29	0.236842105	3.66667	0.32325	41.59196	0.56427	0.11111	-1.00000	-1.00000
1465	para	send	un	29289	11	0.236842105	0.27273	0.02404	3.09362	0.56427	0.11111	-1.00000	-1.00000
1469	para	send	un	29357	14	0.108875129	11.00000	0.92841	130.32974	1.04139	0.22222	-1.00000	-1.00000
1479	para	send	un	29569	33	0.183006536	0.21212	0.01824	2.46701	0.67342	0.15625	-1.00000	-1.00000
1503	para	send	un	30136	32	0.015198424	0.09091	0.00912	0.90644	1.04139	0.31250	-1.00000	-1.00000
1507	para	send	un	30206	39	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1511	para	send	un	30267	37	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1522	para	send	un	30362	7	1.000000000	1.25000	0.14282	10.94044	0.09691	0.00185	-1.00000	-1.00000
1528	para	send	un	30593	40	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
1537	para	send	un	30766	22	0.003611971	19.50000	1.77722	213.95798	1.29003	0.50000	-1.00000	-1.00000
1540	para	send	un	30901	32	0.001547988	22.00000	2.05028	236.06500	1.34242	0.53846	-1.00000	-1.00000
1546	para	send	un	30990	58	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1550	para	send	un	31015	20	1.000000000	1.25000	0.14282	10.94044	0.09691	0.00185	-1.00000	-1.00000
1554	para	send	un	31236	50	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1555	para	send	un	31257	7	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
1560	para	send	un	31322	9	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
1566	para	send	un	31598	29	0.313725490	4.66667	0.40364	53.95285	0.66901	0.09308	-1.00000	-1.00000
1568	para	send	un	31674	43	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
1576	para	send	un	31771	14	0.454545455	2.60000	0.20544	32.90532	0.41497	0.05714	-1.00000	-1.00000
1579	para	send	un	31844	25	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
1582	para	send	un	31888	6	0.000140726	39.00000	3.47650	437.50961	1.59106	0.68571	-1.00000	-1.00000
1584	para	send	un	31973	27	0.638009050	2.00000	0.26005	15.38172	0.30103	0.02500	-1.00000	-1.00000
1592	para	send	un	32119	45	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1593	para	send	un	32173	35	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
1599	para	send	un	32408	17	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1606	para	send	un	32661	19	0.020123839	16.50000	1.48707	183.07841	1.21748	0.30508	-1.00000	-1.00000
1610	para	send	un	32809	41	0.028708134	9.28571	0.89857	95.95755	0.96782	0.26667	-1.00000	-1.00000
1621	para	send	un	33108	24	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
1624	para	send	un	33186	38	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1639	para	send	un	33605	16	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1647	para	send	un	33676	24	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
1652	para	send	un	33768	54	0.000969619	45.00000	3.46529	584.36609	1.65321	0.53333	-1.00000	-1.00000
1653	para	send	un	33791	14	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
1655	para	send	un	33911	9	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
1661	para	send	un	33988	23	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1662	para	send	un	34071	41	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1672	para	send	un	34286	5	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1674	para	send	un	34449	41	0.002814523	18.20000	1.76120	188.07681	1.26007	0.45000	-1.00000	-1.00000
1691	para	send	un	34626	29	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
1696	para	send	un	34811	22	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1702	para	send	un	34869	16	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1704	para	send	un	34925	8	0.084327437	7.00000	0.86121	56.89676	0.84510	0.20000	-1.00000	-1.00000
1712	para	send	un	35108	1	0.000357228	33.00000	2.90922	374.32764	1.51851	0.66667	-1.00000	-1.00000
1715	para	send	un	35235	2	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
1719	para	send	un	35331	33	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
1746	para	send	un	35812	8	0.043343653	0.12727	0.01218	1.33040	0.89526	0.25000	-1.00000	-1.00000
1759	para	send	un	36004	12	1.000000000	1.40000	0.25851	7.58202	0.14613	0.00694	-1.00000	-1.00000
1769	para	send	un	36212	33	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
1778	para	send	un	36436	4	0.002814523	18.20000	1.76120	188.07681	1.26007	0.45000	-1.00000	-1.00000
1783	para	send	un	36627	6	0.242105263	0.27778	0.02599	2.96906	0.55630	0.11765	-1.00000	-1.00000
1788	para	send	un	36700	14	1.000000000	1.25000	0.14282	10.94044	0.09691	0.00185	-1.00000	-1.00000
1814	para	send	un	36910	36	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
1816	para	send	un	36950	13	1.000000000	0.55556	0.04278	7.21440	0.25527	0.00936	-1.00000	-1.00000
1820	para	send	un	37155	25	0.000005413	121.00000	6.69043	2188.34839	2.08279	1.00000	-1.00000	-1.00000
1824	para	send	un	37323	4	0.000969619	45.00000	3.46529	584.36609	1.65321	0.53333	-1.00000	-1.00000
1844	para	send	un	37820	58	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1846	para	send	un	37829	3	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1847	para	send	un	37943	55	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
1849	para	send	un	37973	23	0.000103199	52.00000	4.03204	670.62903	1.71600	0.80769	-1.00000	-1.00000
1902	para	send	un	39002	31	0.114176845	4.66667	0.76502	28.46686	0.66901	0.13333	-1.00000	-1.00000
1915	para	send	un	39429	10	0.068627451	0.13636	0.01229	1.51304	0.86530	0.25000	-1.00000	-1.00000
1917	para	send	un	39508	24	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
1922	para	send	un	39682	8	0.571428571	2.75000	0.21101	35.83977	0.43933	0.02865	-1.00000	-1.00000
1926	para	send	un	39750	12	0.000703631	26.00000	2.45071	275.83798	1.41497	0.56000	-1.00000	-1.00000
1929	para	send	un	39804	4	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
1937	para	send	un	39877	14	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
1943	para	send	un	40005	13	0.384674923	2.66667	0.36074	19.71236	0.42597	0.04762	-1.00000	-1.00000
1951	para	send	un	40311	5	0.008284285	20.00000	2.28510	175.04704	1.30103	0.40111	-1.00000	-1.00000
1954	para	send	un	40409	39	0.624060150	2.14286	0.28051	16.36977	0.33099	0.02510	-1.00000	-1.00000
1961	para	send	un	40436	3	0.055727554	11.00000	1.00469	120.43497	1.04139	0.21701	-1.00000	-1.00000
1968	para	send	un	40700	14	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
1987	para	send	un	41198	6	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
2000	para	send	un	41479	35	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
2005	para	send	un	41749	53	0.000462386	27.50000	2.61547	289.14502	1.43933	0.57692	-1.00000	-1.00000
2036	para	send	un	42116	41	0.004524887	35.00000	2.63217	465.39542	1.54407	0.48653	-1.00000	-1.00000
2055	para	send	un	42393	4	0.000103612	40.33333	3.61317	450.23581	1.60566	0.69444	-1.00000	-1.00000
2063	para	send	un	42468	16	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
2075	para	send	un	42628	47	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
2113	para	send	un	42877	45	0.369849964	3.50000	0.54922	22.30451	0.54407	0.09091	-1.00000	-1.00000
2115	para	send	un	42927	33	0.293233083	4.71429	0.40535	54.82799	0.67342	0.07824	-1.00000	-1.00000
2127	para	send	un	43190	43	0.571428571	2.75000	0.21101	35.83977	0.43933	0.02865	-1.00000	-1.00000
2207	para	send	un	43761	37	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
2208	para	send	un	43808	21	0.002814523	18.20000	1.76120	188.07681	1.26007	0.45000	-1.00000	-1.00000
2211	para	send	un	43883	31	0.001381281	22.50000	2.10505	240.49356	1.35218	0.54545	-1.00000	-1.00000
2230	para	send	un	43997	19	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
2237	para	send	un	44106	1	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
2238	para	send	un	44190	23	0.077922078	6.50000	0.61268	68.95950	0.81291	0.18947	-1.00000	-1.00000
2245	para	send	un	44254	24	0.347633790	3.33333	0.46195	24.05249	0.52288	0.06806	-1.00000	-1.00000
2249	para	send	un	44359	4	0.000001546	143.00000	7.98071	2562.30469	2.15534	1.00000	-1.00000	-1.00000
2262	para	send	un	44567	22	0.039644566	0.12121	0.01210	1.21460	0.91645	0.24510	-1.00000	-1.00000
2265	para	send	un	44630	22	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
2297	para	send	un	44915	54	0.571428571	2.75000	0.21101	35.83977	0.43933	0.02865	-1.00000	-1.00000
2309	para	send	un	44929	5	1.000000000	1.33333	0.23311	7.62632	0.12494	0.00476	-1.00000	-1.00000
2361	para	send	un	45435	8	0.049122807	8.66667	0.78987	95.09244	0.93785	0.26471	-1.00000	-1.00000
2369	para	send	un	45504	15	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
2377	para	send	un	45679	2	1.000000000	0.54545	0.04319	6.88922	0.26324	0.03968	-1.00000	-1.00000
2383	para	send	un	45773	33	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
2385	para	send	un	45829	26	0.002814523	18.20000	1.76120	188.07681	1.26007	0.45000	-1.00000	-1.00000
2400	para	send	un	45945	17	0.480519481	0.33333	0.02986	3.72096	0.47712	0.08333	-1.00000	-1.00000
2413	para	send	un	46040	48	0.194805195	4.33333	0.38628	48.61218	0.63682	0.12000	-1.00000	-1.00000
2421	para	send	un	46133	14	0.009569378	13.00000	1.26791	133.29063	1.11394	0.35294	-1.00000	-1.00000
2425	para	send	un	46191	8	0.691355085	1.50000	0.27474	8.18968	0.17609	0.01000	-1.00000	-1.00000
2427	para	send	un	46262	16	0.220779221	0.22727	0.02162	2.38963	0.64345	0.13158	-1.00000	-1.00000
2457	para	send	un	46711	25	0.015198424	11.00000	1.10322	109.67872	1.04139	0.31250	-1.00000	-1.00000
2463	para	send	un	46783	34	0.096377307	0.16364	0.01607	1.66640	0.78612	0.18519	-1.00000	-1.00000
